uq_map_name,dataset_name,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,patch_aggregation_200,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
frankfurt_000001_029600,cityscapes_dropout_pu,0.2341166903627179,0.46246168495382034,0.6195741417042793,0.7624228922716454,0.9166459744022486,0.0,0.3195593815783621,0.3655213409353881,0.4437609323531287,0.6064407939401049,0.2999552823966775,0.8917535881130776,0.7707193147875695,0.6935658186457904,0.5630665831363251,0.5210071184729099,0.31198545125989274,0.4292482200133186,0.2272245939424236
frankfurt_000001_030067,cityscapes_dropout_pu,0.2015498687241758,0.4509981714518595,0.6122380427387586,0.7776710239640814,0.0,0.0,0.27927751435421094,0.3337210356090591,0.4042563364913208,0.5586624524378764,0.27411829144305194,0.8826586277842229,0.703988041251773,0.5704921100021887,0.41536322940092985,0.3591276873194479,0.27507980220747424,0.343994593386798,0.18168286172261877
frankfurt_000001_030310,cityscapes_dropout_pu,0.20383503499296649,0.45236945002217094,0.5921258189061231,0.7388450832520211,0.0,0.0,0.27332151600949833,0.3000998453698197,0.35626434125766443,0.5131097536971008,0.2822066924401712,0.7100741385259675,0.5527684098041049,0.48571318326693946,0.3794972898012242,0.3414707793380225,0.28003868257003073,0.3362563822822541,0.1952302050223697
frankfurt_000001_030669,cityscapes_dropout_pu,0.2411437594788543,0.44944810286733156,0.6171964529535122,0.7873102678180904,0.9041081258063095,0.0,0.30432484408035104,0.34079465741390796,0.41209630669934516,0.563725481841803,0.3010921773971876,0.8983518830745524,0.7045364403640698,0.516247265639213,0.42400878647090395,0.40046372702838473,0.3206783577558545,0.2937450678458979,0.24414047140573555
frankfurt_000001_031266,cityscapes_dropout_pu,0.23355635248918352,0.44468933179602527,0.6146332147564343,0.7586157195524671,0.0,0.0,0.29197644565314196,0.3250077575863586,0.3931055892170463,0.546208893785107,0.3049238748200583,0.8117330446588618,0.7477538746396049,0.5608934356693738,0.40212298922571516,0.3618435701254768,0.2831484653220451,0.4640888206591691,0.24206287604677212
frankfurt_000001_031416,cityscapes_dropout_pu,0.2502543019802063,0.49062552825181377,0.63972381796805,0.7673048114589055,0.9041579487606954,0.0,0.31984738492351444,0.36357028131182956,0.4543500983166479,0.6408594110197431,0.3357026418362227,0.8635117443189908,0.7653000191156778,0.6089824431525215,0.39623428109875164,0.347889387147366,0.2872047414671782,0.39099583542937677,0.2656918474297659
frankfurt_000001_032018,cityscapes_dropout_pu,0.23380022231333655,0.467433402386747,0.6144015397512618,0.7512399370582991,0.0,0.0,0.30859889457508954,0.34786269931753827,0.4244343573747312,0.5880123173132119,0.3065017678278056,0.8125099954856947,0.6870217963529257,0.577168983485501,0.4522792992191444,0.40038973381978155,0.286914336219167,0.34469883698165243,0.23405968569840593
frankfurt_000001_032556,cityscapes_dropout_pu,0.1854621553061361,0.4579822129880145,0.6240241148446201,0.75793437778669,0.0,0.0,0.25525678673091434,0.2815570493448006,0.329392927771764,0.49260140637841066,0.2745614021085055,0.770193783271965,0.6787443454085564,0.45056869738192956,0.3179618202634754,0.29128521898600773,0.2523591970804515,0.3993155291961579,0.15685782611954788
frankfurt_000001_032711,cityscapes_dropout_pu,0.19559560410433804,0.4655912072952296,0.632794059578964,0.7806031052654544,0.9038123656996547,0.0,0.2618047831763142,0.28522820607134025,0.3357521273604716,0.5033998149676528,0.26797562626176247,0.8510060351730202,0.6714497456549035,0.43012385638314604,0.30745731322032516,0.28631809595275837,0.2608084103690176,0.4055202845007418,0.18575293422442662
frankfurt_000001_032942,cityscapes_dropout_pu,0.2186284758578354,0.4706227196131774,0.630235327221709,0.765794198206741,0.0,0.0,0.2857748734872021,0.3181371633426089,0.38814986456825196,0.5694756058374854,0.29719808247404667,0.8533432403732513,0.7920551561025337,0.5238318793209122,0.37520179138183557,0.31329107624017916,0.2709315931412172,0.4663199572723412,0.21979291898609687
frankfurt_000001_033655,cityscapes_dropout_pu,0.18670773169226074,0.44479169284686154,0.6254487334677046,0.7712231413484987,0.0,0.0,0.25644143324083785,0.27785282789569304,0.3220692235800886,0.46632887377714743,0.2645106374341615,0.790413080923336,0.68338775915235,0.4719615832812891,0.3091482284059776,0.28408261366351106,0.24043241325364142,0.4427458262129106,0.16860925470370292
frankfurt_000001_034047,cityscapes_dropout_pu,0.2872256901916935,0.4596361211617865,0.611525311691705,0.7893260044513642,0.923972030775316,0.0,0.38221298467364534,0.4431871927016685,0.5145164334608249,0.6306808896616087,0.3792070333286722,0.9292219298443068,0.8722602092862666,0.6551540548038637,0.5142188918018793,0.48486638626999956,0.3613581678770727,0.4087175485831632,0.2734512934111155
frankfurt_000001_034816,cityscapes_dropout_pu,0.3103229895180826,0.46597173823053123,0.5972930036455645,0.7520233404569793,0.0,0.0,0.36683267257980384,0.4213846588843483,0.5047684897201437,0.6256815202225631,0.35028446581018263,0.843802094508386,0.6958318557130486,0.5855299848406066,0.5021180170095403,0.45977341697717167,0.39991277780753,0.394964231130493,0.3135851309347495
frankfurt_000001_035144,cityscapes_dropout_pu,0.25812768649887274,0.4362989986322005,0.6010069832302589,0.7425906891007483,0.0,0.0,0.35355092903947244,0.41170589819457093,0.4795782475345411,0.5937025023230615,0.29067914644733966,0.7676495088914423,0.6698502631621381,0.612787951107546,0.507696863392379,0.4463529162300752,0.35923408789437544,0.30802163234612895,0.24848260572191025
frankfurt_000001_035864,cityscapes_dropout_pu,0.2154951458050252,0.4278154821720982,0.607094336199786,0.7495111128523683,0.9082270816778709,0.0,0.26995611374251577,0.29463007355229465,0.34623130312545364,0.48502518186772264,0.2744011596767674,0.7863111039852124,0.5226740497689834,0.3872109048257359,0.3576148333426841,0.29838001418471194,0.24493373350797645,0.2875987620656082,0.2118968695771555
frankfurt_000001_037705,cityscapes_dropout_pu,0.2837240520244051,0.4850689188892366,0.6571366749275093,0.781311373294293,0.9087638887953222,0.0,0.3695092565911961,0.4279122878202661,0.52194030537762,0.6976052497439857,0.3666890247992829,0.9031449508465191,0.8936843812943092,0.8082390347749621,0.5805996068498088,0.50135171252593,0.39500163421911083,0.37919181644428335,0.2836632532916561
frankfurt_000001_038245,cityscapes_dropout_pu,0.23377471590142643,0.46426263077777363,0.660913486520977,0.8103990806568617,0.9252327033059812,0.9523523234277426,0.30565296711187756,0.3429865851131368,0.41621930924086864,0.591213298946406,0.3247407933996759,0.9448570331424248,0.7896406557903946,0.5897419056117218,0.38861943706206553,0.3447130582552325,0.3009535129172899,0.40304796257953895,0.2168960252203424
frankfurt_000001_038418,cityscapes_dropout_pu,0.23146642729654468,0.4589071925564086,0.6387947089357306,0.776286373349732,0.0,0.0,0.28749360420542974,0.3185171332833145,0.38478780053861394,0.5549167396016805,0.30114846583800325,0.8331766523658043,0.6924104511988496,0.4892240815527435,0.34798222465931444,0.31784624931913247,0.27223813575099604,0.39562274460363833,0.23637286255074147
frankfurt_000001_038645,cityscapes_dropout_pu,0.21306302722661563,0.43643760831960665,0.5792243727389985,0.7443856619981168,0.0,0.0,0.27748442460718054,0.30560978712357684,0.3627339333030231,0.5035202542459635,0.28847939979135684,0.7054828179936001,0.5967594841195911,0.5198830562109249,0.3481810431851888,0.3151104574561009,0.25694864802151,0.38333756806058333,0.2033105040250194
frankfurt_000001_038844,cityscapes_dropout_pu,0.22153325897632273,0.4393397611430286,0.5922556627690466,0.7314349337538553,0.0,0.0,0.30320497867135643,0.34347012748471356,0.40970473293580173,0.5472593053494469,0.30352557554330256,0.7311612020885447,0.6640154239992837,0.5101310825721151,0.40203587734982393,0.353371312732663,0.2783278840617627,0.2983857615182713,0.20239677584189353
frankfurt_000001_039895,cityscapes_dropout_pu,0.2316621059562878,0.4600932503230547,0.6192910149490266,0.7563481927147466,0.0,0.0,0.29538410984160846,0.3284313297686747,0.39694150895336244,0.5655568099855025,0.3143807176792157,0.8004659695710852,0.648676684632389,0.5280238089410043,0.37032011926135006,0.3331173663719984,0.28243565433231477,0.40285756853294175,0.2263307571740464
frankfurt_000001_040575,cityscapes_dropout_pu,0.24804945785122046,0.44514037335641876,0.5971091468831761,0.771970155215267,0.9087290639704968,0.0,0.3189271652530385,0.3582889325736891,0.42957329194210153,0.5704931771130681,0.34624716531569083,0.867432092588774,0.7148650604357815,0.49630532505500385,0.3639959280749072,0.3433028470628544,0.32077131983572843,0.3222107614642382,0.23937404488784614
frankfurt_000001_040732,cityscapes_dropout_pu,0.2270682440388085,0.45709076958035255,0.6213332502248312,0.7496911186175397,0.0,0.0,0.28553392717395754,0.3168945560289807,0.383843217594841,0.5514046065639738,0.2995799217525343,0.7952001350673651,0.70982648626576,0.5223235686751142,0.3938214752565497,0.3605518781973723,0.27740431370169105,0.3556456431981373,0.23117702917149896
frankfurt_000001_041074,cityscapes_dropout_pu,0.30844892266028695,0.48787204916492877,0.6163442701682729,0.7405331870062466,0.0,0.0,0.36510949975449514,0.42137882074860933,0.5180818484849089,0.6576574174306077,0.3874786368802407,0.7905267006811176,0.7294809275997366,0.6616732064577967,0.566752095701139,0.5307661851325606,0.40430783485994254,0.4386368203859501,0.3347421500327931
frankfurt_000001_041354,cityscapes_dropout_pu,0.2440199136035768,0.4532850977722166,0.6089771401886221,0.7681734628431955,0.0,0.0,0.2938604561441985,0.3260402350780268,0.3907805322721449,0.5558312761664785,0.3122185368018262,0.8468017425372147,0.7493214730323379,0.46588371767749037,0.3455980076581481,0.3408320105221547,0.283006952721879,0.3201790180696039,0.2520844602408322
frankfurt_000001_041517,cityscapes_dropout_pu,0.2540259373315822,0.4789837763840537,0.6286562695237281,0.7678800398345583,0.9057908098518157,0.0,0.31196471835278056,0.3508836610243827,0.4299668998652615,0.6106608481889949,0.32896230318841263,0.8861215202170348,0.7280935352089659,0.5078991904942736,0.36070448022277163,0.3477682938364336,0.2833977192287692,0.29845754852755385,0.26685293191199855
frankfurt_000001_041664,cityscapes_dropout_pu,0.29170909504431525,0.4462838766272528,0.5787572106957328,0.7431210994180121,0.9243224679491676,0.0,0.332050601734634,0.37565584653115563,0.45303357071995487,0.5646514624460017,0.349158961256437,0.7469150692870048,0.67386954240083,0.5412911436025255,0.4717261964440917,0.4381709848922248,0.34280851237377996,0.39830435079032617,0.3153427432746498
frankfurt_000001_042098,cityscapes_dropout_pu,0.283141017566299,0.44194847115690716,0.5990963060978631,0.7458994369913524,0.0,0.0,0.32343697801774096,0.364506967632269,0.4378208345930517,0.5730578865758196,0.34623666976362427,0.7711092313411144,0.6672087126669397,0.5751542743922452,0.4409889542701398,0.4085896782640026,0.3234663067942681,0.3839730267833833,0.30721194556587966
frankfurt_000001_042384,cityscapes_dropout_pu,0.26129582920159333,0.44738911155377387,0.6473121354138477,0.8021350554075526,0.9105566620062956,0.0,0.31690992844903504,0.35600436864261925,0.42837190430977,0.5914721427488102,0.32467711413755546,0.9053656577597274,0.8054308352563776,0.5223677963441887,0.37803900214114217,0.3466315884813148,0.3110527613499957,0.2762358775640521,0.2674837207396111
frankfurt_000001_042733,cityscapes_dropout_pu,0.30777428973268744,0.4862748943444546,0.6231958200374734,0.7711141373150343,0.9268865713336446,0.9562107698492889,0.38993707333322575,0.4544861899466136,0.5442303044131216,0.6796578223693035,0.37653632414725724,0.9084942311896984,0.8273118715662585,0.6174173592864829,0.5464445962509573,0.5036381582609474,0.392942067614512,0.4021986681585482,0.32045957960267163
frankfurt_000001_043395,cityscapes_dropout_pu,0.21910107574036058,0.4388502014546552,0.5785749251321832,0.7457710784346318,0.0,0.0,0.29655089725381584,0.3319998595447073,0.4010653634538828,0.5341074675191843,0.31223529198028527,0.7299946119082072,0.6235468898731115,0.5017334665473115,0.35509515768134464,0.3227743026458985,0.2603646025176133,0.3366068520851394,0.20393014897370604
frankfurt_000001_043564,cityscapes_dropout_pu,0.3602713373419695,0.4424329785098334,0.5940082082776672,0.7458866218856496,0.0,0.0,0.4293222665039414,0.4741493517540792,0.5254765227902313,0.6273580217752879,0.40574418051045336,0.7932456039600864,0.7480245257820441,0.589938930428392,0.4935996464673936,0.4749082307829031,0.4090725693756285,0.353771741124123,0.3555712252540188
frankfurt_000001_044227,cityscapes_dropout_pu,0.28966614436137156,0.4531279987817646,0.6015496307242634,0.723552226402675,0.0,0.0,0.36134362463001174,0.41153994634209545,0.48911533392579076,0.6197925929487846,0.360943371968343,0.744734021484836,0.6996163826211474,0.6339930774822377,0.4944052079973816,0.4640575786618267,0.3387035720484007,0.328387384399155,0.27744052479436065
frankfurt_000001_044413,cityscapes_dropout_pu,0.30203574763107527,0.4334302772888686,0.5857768333271758,0.7423124236033997,0.0,0.0,0.35831885515296386,0.40582848788560555,0.4729415811840498,0.5837115181785782,0.37875129855180345,0.7835550176404891,0.6781029648129249,0.5333522103352097,0.42561960097469526,0.400090171442948,0.35019779571174275,0.43691612662707413,0.3254560679050062
frankfurt_000001_044525,cityscapes_dropout_pu,0.30080732252712844,0.43920376971559527,0.5870733080395669,0.7375483193671124,0.0,0.0,0.3686869858636709,0.4163114820091649,0.48652685295067505,0.6040196896330102,0.39524682880581885,0.7482193738727385,0.654657231942735,0.5455030551587441,0.4517558085015229,0.3947669186488291,0.34911607519398347,0.41746692839230476,0.3201564147385087
frankfurt_000001_044658,cityscapes_dropout_pu,0.21999097025257824,0.4594192143222368,0.6364170102619973,0.7378438372378784,0.0,0.0,0.2821985759579682,0.3121577877630493,0.3738977507132044,0.5450163642710955,0.2905182324692126,0.7876434939238769,0.7026456743622677,0.47220137260690626,0.3385918229741195,0.3073713919997446,0.26820789484383045,0.2691512084628628,0.22116987902732
frankfurt_000001_044787,cityscapes_dropout_pu,0.29061824353957955,0.45904326359625486,0.6117075547426785,0.7488102516070076,0.0,0.0,0.34698888179789816,0.39849803016064705,0.4819604129072006,0.6190095425452753,0.35801277718786073,0.809813262958527,0.7431959798746114,0.6777965410216978,0.47371578512181456,0.45470567432882136,0.37570597172733866,0.37197070669114246,0.3217036030921177
frankfurt_000001_046126,cityscapes_dropout_pu,0.27123579884434185,0.4598108330145139,0.5984621843635451,0.7491399515304547,0.0,0.0,0.3268973939662484,0.3709055671691364,0.4532157730554612,0.5884290222244886,0.35358082877792524,0.7873780668206268,0.7619954349131761,0.6503192110352992,0.49317133460489115,0.45582332010185883,0.31128659264849146,0.4239425411437065,0.3034513404371011
frankfurt_000001_046272,cityscapes_dropout_pu,0.282541416404507,0.44701992921117656,0.6119802850906276,0.7525178313785579,0.0,0.0,0.3432845634327777,0.3898909008688891,0.46578313503143587,0.6086791851341586,0.35921875263362113,0.8364726351148235,0.6836342989785997,0.5203106822324913,0.43212334508842026,0.4186679920676927,0.3167761839466929,0.3872654561445891,0.29972384592138696
frankfurt_000001_046504,cityscapes_dropout_pu,0.2882532083947568,0.45679854936126313,0.603690055983999,0.7413269896647532,0.0,0.0,0.341111538739687,0.3882426544871184,0.4694081897662938,0.6115193509836282,0.3585178584162311,0.7852213762371534,0.7266660862870712,0.6900666466965092,0.5381321062641087,0.44968287592161305,0.35173641688707596,0.42228156996227506,0.32351422128025575
frankfurt_000001_046779,cityscapes_dropout_pu,0.289895552792334,0.45400174502919277,0.6017151244108593,0.7392099806369765,0.0,0.0,0.33493840064749925,0.3768959863275868,0.452432001752684,0.6014486345476916,0.34180412507760316,0.7487893384167209,0.6844762503781726,0.5766541614940505,0.4179016391662659,0.4032313455535557,0.30539382494580364,0.41284949948551275,0.31615103959486285
frankfurt_000001_047178,cityscapes_dropout_pu,0.256394705616124,0.4314263764963633,0.593476445169387,0.7458148278263217,0.0,0.0,0.3041947088934463,0.3373836793446778,0.39897889667082354,0.5366272159138249,0.2998698575814078,0.7205445339461553,0.5763935520074681,0.47459906576765193,0.35339447061199947,0.3192639412900552,0.2908427722828617,0.37788425836888556,0.26637051445291826
frankfurt_000001_047552,cityscapes_dropout_pu,0.24402721924246595,0.4228931096083335,0.5822561946210885,0.7478771186393136,0.0,0.0,0.2927799154855315,0.32245414189382804,0.38076768814598216,0.51114495771138,0.2950215210911195,0.7059029546029565,0.6333411283303007,0.4625047978673675,0.33335247695433823,0.31833504922807115,0.2802750097683787,0.34675967884516407,0.24491163825424644
frankfurt_000001_048196,cityscapes_dropout_pu,0.2176154830273992,0.44736260990850113,0.6041746162762894,0.7558481098692852,0.0,0.0,0.28088662269075,0.3110596532186337,0.3735240907046105,0.5304005789831832,0.29098365555077765,0.7917778406247555,0.6849767289554956,0.48648707102043326,0.3426995178687703,0.30813882232660633,0.24823373448888184,0.3279385147602018,0.21155274167444404
frankfurt_000001_048355,cityscapes_dropout_pu,0.19609449972536494,0.44633256536626587,0.6178247165463211,0.7909650305502133,0.0,0.0,0.26262179502417277,0.2866723306156137,0.3345122124045353,0.4858424841795616,0.26093703789831885,0.8381952259340021,0.5827546620110684,0.4507249982094448,0.33452605664042323,0.29465924582156333,0.23281536799942343,0.3739142009935979,0.18847083131623033
frankfurt_000001_048654,cityscapes_dropout_pu,0.21735465319638303,0.44181814842164024,0.6280872354972405,0.7578145545332517,0.9232232435945866,0.0,0.27981807931557684,0.30880939492064136,0.36900628615697506,0.5244984255596647,0.2977380395753686,0.8161544835779111,0.6510871848147858,0.49004322197251327,0.34233366331545256,0.31079259475690424,0.26092186143130214,0.3266668164001249,0.21134577228960139
frankfurt_000001_049078,cityscapes_dropout_pu,0.2554541766734436,0.4576184175851128,0.5898338565591844,0.733881347924278,0.0,0.0,0.3038221212947181,0.340478204557114,0.4143569869295888,0.5722016912886615,0.32395716009470155,0.7505964609943261,0.6939288472408611,0.6170141573161566,0.5604255756379737,0.5090054778735957,0.3460593950104247,0.4058391380661711,0.2774880597121545
frankfurt_000001_049209,cityscapes_dropout_pu,0.21972438076711476,0.47958995730843645,0.6340764946735272,0.7473867314787376,0.0,0.0,0.2758288873541231,0.304122332585151,0.364505998528519,0.5506401361657054,0.2956275923761114,0.7734350660882727,0.7309058650292506,0.6765944888821482,0.41488688591300127,0.35329999971205944,0.2587339084626804,0.5116177666551941,0.22398166862587515
frankfurt_000001_049298,cityscapes_dropout_pu,0.22325255071584682,0.46827576321855796,0.6211909004716963,0.7537219196196842,0.0,0.0,0.3012102065429546,0.3391869548929844,0.4166615901317054,0.5825026629040373,0.3082018336498,0.8143330707568223,0.7876316285243175,0.5128794637802148,0.46067529648261607,0.4038208413939677,0.3260690092905376,0.37626095627656947,0.21989887402533587
frankfurt_000001_049698,cityscapes_dropout_pu,0.3316480211534568,0.4397876431520163,0.5978400092702953,0.7441147998304759,0.0,0.0,0.38621007729843815,0.4343354251934379,0.5021974616381307,0.6192503806183949,0.3384584231124601,0.8220459454439861,0.7337417742951802,0.5648952836228704,0.46349992107650695,0.44325043902049827,0.3658743447425577,0.3095861879118404,0.3301076702495978
frankfurt_000001_049770,cityscapes_dropout_pu,0.37453117000962005,0.4491426337867318,0.5965236052306954,0.7425761938297738,0.0,0.0,0.43623690437037604,0.48445593915356183,0.5433984219836976,0.6465522094914293,0.38565625387601093,0.7627632985300284,0.704019056991733,0.58442033917717,0.47619669477233517,0.46399185143065563,0.41436678966792606,0.4061178537179926,0.3704325837653764
frankfurt_000001_050149,cityscapes_dropout_pu,0.33537986733266645,0.44252383051036726,0.5959867298863081,0.7710743485230552,0.9075054984067877,0.0,0.3889891749165197,0.4377760725961652,0.5025690967467048,0.6110404402863123,0.34542740079252815,0.8677949133072587,0.8064601929430261,0.5827545527158562,0.44157799971824596,0.4276368788331799,0.3746942622941713,0.37099876883196137,0.3327801058787597
frankfurt_000001_050686,cityscapes_dropout_pu,0.2777638105670415,0.4477080664748178,0.6035708969783108,0.761475367294637,0.0,0.0,0.3495241626265399,0.3986045010390993,0.474521281244327,0.602573471196372,0.3468634079327787,0.8187834405076803,0.6632916035865309,0.5054779517994064,0.3965709752134265,0.38247135312520064,0.3308400395459288,0.4157823695945726,0.28404718679964513
frankfurt_000001_051516,cityscapes_dropout_pu,0.33571754965288403,0.4541894881316037,0.5806759381234037,0.734181478407769,0.0,0.0,0.3911091368424519,0.44715827021237586,0.5131179629237763,0.605687172018816,0.3798393337534778,0.7411503666106608,0.6574751217056404,0.5677580767680448,0.49728163675179377,0.4810092152052934,0.3756451202337569,0.44148037797750966,0.34466410418839155
frankfurt_000001_051737,cityscapes_dropout_pu,0.16167359363055947,0.4632361962715404,0.6485880889779377,0.7875536303198886,0.0,0.0,0.22837160718296462,0.2751374076229111,0.32219903013483925,0.49067022915278885,0.25878679937840543,0.8561887096646568,0.6984649054695287,0.487223755898122,0.3487364518405333,0.31896270088574336,0.2307706526847218,0.2591245570415644,0.11684964990032135
frankfurt_000001_051807,cityscapes_dropout_pu,0.19135855622514708,0.4348180343539063,0.5913762263458413,0.7314747481525694,0.0,0.0,0.25550477149812867,0.2772149682834079,0.3241639362524206,0.4705932600022952,0.26496283437091517,0.7043338673384237,0.596419783956902,0.4907639953064913,0.35664800304677613,0.32027216653059004,0.24410851756634602,0.33370918118164783,0.1776941864436339
frankfurt_000001_052120,cityscapes_dropout_pu,0.22447494934837095,0.46819963504977313,0.6242653416149887,0.7771919054024045,0.0,0.0,0.2809545185201462,0.31120163747111795,0.3765277986182758,0.5527604719221608,0.2935317442292668,0.8448453149165348,0.742356352580755,0.5474232195798721,0.4002382524947569,0.3536189129885578,0.2800350283963247,0.3517206454152756,0.2274547724771196
frankfurt_000001_052594,cityscapes_dropout_pu,0.2121072949408017,0.4687795727536982,0.627605816028099,0.7794960126672169,0.900994146356458,0.0,0.28295831602905835,0.31350895747355845,0.3786848614484908,0.5564914462379986,0.29507177580471156,0.8125358984978481,0.6480615305271038,0.47725021173542204,0.3632349042894497,0.33034298856813005,0.25937145079828533,0.3141729356733326,0.20291680350670338
frankfurt_000001_053102,cityscapes_dropout_pu,0.20178911091443266,0.4682717753110739,0.6215184851701973,0.7656122233914644,0.9168576685965617,0.0,0.27027331717846287,0.29629964119967483,0.3530227228668477,0.5308454323915375,0.2817861226023177,0.8101411155858678,0.6070634729609308,0.5256956541439152,0.3393821788060768,0.31064659217673884,0.23859951108808544,0.40966425485281527,0.1937912392667832
frankfurt_000001_054077,cityscapes_dropout_pu,0.24977327818144218,0.45561091575436036,0.5856429418393904,0.7349643828710588,0.0,0.0,0.3462098435251695,0.41596392037099406,0.4934981719336304,0.5999502960321287,0.32286333006520773,0.7724196774644116,0.6741638018717334,0.5877050344408886,0.483425441640489,0.448296245257986,0.3227396269785553,0.43490994231034197,0.2192341100635648
frankfurt_000001_054219,cityscapes_dropout_pu,0.28180568735259814,0.4583336600803199,0.6276843247343231,0.7904263509229612,0.9078482611793994,0.0,0.3518393353575509,0.4013196833366085,0.48230820642539746,0.6324572147474825,0.35122487624554866,0.8932367913781216,0.8523190254225328,0.6328209530654568,0.45003512183424843,0.3972698542047804,0.30835538470028967,0.39231235387959257,0.2757361257493728
frankfurt_000001_054415,cityscapes_dropout_pu,0.22064909934040516,0.4774804191588798,0.6223231596837384,0.764201667460141,0.9040552600245292,0.0,0.28452517215933626,0.3162198766491461,0.38328266500857355,0.5670851714789804,0.2959407210306766,0.8101212168241133,0.7051216496911878,0.5563572218263146,0.3947250382882556,0.34700453203466314,0.27335267099417726,0.4578248006900789,0.21748701910616947
frankfurt_000001_054640,cityscapes_dropout_pu,0.2540019559901966,0.47349823291823473,0.6404705166486248,0.7794920775227907,0.901686268719544,0.0,0.31824961408798635,0.36177592852580914,0.44627415261124,0.6217107287118866,0.32810587376172134,0.8670672770802842,0.7237282134500331,0.5586942331400748,0.43979574145413,0.39752784435259936,0.32374502096313473,0.4659992252090935,0.26270553816507275
frankfurt_000001_054884,cityscapes_dropout_pu,0.24573155938351018,0.46400739569933047,0.6404603318226186,0.7827342178462201,0.0,0.0,0.2934207056785986,0.3265740878122484,0.39548296688714374,0.5713558251552516,0.30219549934005646,0.8464406817951702,0.7370771520837532,0.6229274550386859,0.3693829201577347,0.32103376932638633,0.27524582878634457,0.4985185635759176,0.25663781730277535
frankfurt_000001_055062,cityscapes_dropout_pu,0.3199697366241758,0.4635886871231303,0.609944235600453,0.7652768842875906,0.0,0.0,0.4182092266966409,0.4766558241400941,0.5439643180289242,0.6650912028946493,0.3657684150917745,0.8619487517043286,0.7981036565739714,0.7408272524652834,0.5865766232443466,0.5432675230533304,0.39712764358032837,0.40810502697638057,0.29712783579452834
frankfurt_000001_055172,cityscapes_dropout_pu,0.2753011627754517,0.4778251613506444,0.6257277646992808,0.7674064926102425,0.9142844201239837,0.0,0.3811762586004316,0.45153231354663426,0.5378203663444728,0.6758375852125383,0.28795646477539566,0.9091651775702756,0.8840250715040195,0.7642823576109046,0.5773791229363924,0.5342884550124494,0.35250922441452315,0.5079477045386566,0.26291829839329883
frankfurt_000001_055306,cityscapes_dropout_pu,0.2466219487126892,0.45174575042987175,0.592026657023435,0.7388813045857602,0.0,0.0,0.3392138952185866,0.3979798230877969,0.4756330841254281,0.597881069704689,0.2532882952329794,0.7949244166781811,0.6415473343630994,0.5737384845523386,0.4375616033195326,0.414187829505722,0.34690235262455926,0.36558556245719287,0.2399222141161481
frankfurt_000001_055387,cityscapes_dropout_pu,0.23421270764910032,0.4967193877049534,0.6218078764103656,0.740514033042798,0.9035360444687054,0.0,0.3096906865995625,0.3512225164563616,0.4370630312315846,0.6250288401806733,0.3183984401165498,0.8061092912636212,0.7507687145622512,0.6631062958519255,0.5860314097610264,0.5099384230774853,0.31269109475852214,0.4587525684472932,0.2362878514020032
frankfurt_000001_055538,cityscapes_dropout_pu,0.2598798346168619,0.47623047518598244,0.6214317944038433,0.7913992106514104,0.9139102632825608,0.0,0.34800599722234016,0.40141434743051274,0.4935663709290698,0.6398625772898267,0.352140931151914,0.8991118673083924,0.7439837840770402,0.5506861991016835,0.4614122341377181,0.42703026667761285,0.3465792510398675,0.4422762527802915,0.24371111304398704
frankfurt_000001_055603,cityscapes_dropout_pu,0.28630445998265214,0.45735637754376646,0.5844591832177197,0.7581205134120981,0.0,0.0,0.3792634189017254,0.4385605764762755,0.512413721959339,0.612035754362998,0.33648788001605995,0.8416735552957146,0.7720003199409596,0.6147927192362651,0.4958336569048246,0.4710884612262109,0.37296106785966615,0.39199424810268835,0.2723485465513945
frankfurt_000001_055709,cityscapes_dropout_pu,0.28200201456372315,0.5211644424115823,0.6406389844955521,0.7571371192947277,0.919832672423395,0.0,0.35341830825756587,0.4099301183937161,0.5214894937120216,0.692472936599103,0.37112424296465196,0.9073639459624038,0.8555631175618467,0.705715434718723,0.5654486368219451,0.4871324913607504,0.3441621353988589,0.44595583426361574,0.30507072317470807
frankfurt_000001_056580,cityscapes_dropout_pu,0.23452292562710614,0.48344446496278654,0.6503651669846321,0.7711838461061074,0.9083674716930656,0.0,0.29598305569474226,0.32916388057569773,0.39773178498547834,0.5933725010376026,0.3143127713637242,0.8757521553966424,0.7711990968559315,0.5279455957329041,0.36288645603091957,0.32711124705187744,0.286360638002966,0.37204942586134093,0.23453177650872303
frankfurt_000001_057181,cityscapes_dropout_pu,0.2685669725118057,0.4618598285908598,0.606406006540534,0.7382888907443571,0.0,0.0,0.3438417581174846,0.38704827894008037,0.4661109450907956,0.6109508445377844,0.26952649179314503,0.7463507361424868,0.6799650441271352,0.563061947167708,0.44009974770748683,0.40530934516514155,0.33747608331047424,0.35532111646129483,0.26765989220910774
