uq_map_name,base_dataset,noise_level,dataset_name,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}"
0475_01,lidc_texture,0_00,lidc_texture_0_00,0.021540431245913885,0.5265266837876871,0.6212139530107379,0.0,0.0,0.0,0.030774191274245997,0.04308086249182778,0.07178903667865924,0.2083215660074862,0.23064412495044812,0.20105349146004298,0.13138048032681057,0.05512121427913334,0.013785875997384891,0.00882296063832633,0.11860019537490696,0.11860019537490696
0486_02,lidc_texture,0_00,lidc_texture_0_00,0.0014972615438798638,0.49295784036318463,0.6017374515533447,0.0,0.0,0.0,0.0021390942740606633,0.002994523087759728,0.004990059628748513,0.014958008008825656,0.19098067717277445,0.0598908287808705,0.014989065635243324,0.0038329870632037594,0.000958247388083113,0.0006132783283731924,0.11113868141627446,0.11113868141627446
0486_03,lidc_texture,0_00,lidc_texture_0_00,0.004683695369720696,0.5993891553236887,0.6467225551605225,0.0,0.0,0.0,0.0066914601445329505,0.009367390739441392,0.015609777245220469,0.046791256598071145,0.2990878020664529,0.1652831810889185,0.047956009872257385,0.011990239311722219,0.0029975650366212453,0.001918441623437598,0.1382713040689911,0.1382713040689911
0486_05,lidc_texture,0_00,lidc_texture_0_00,0.0022655668736102433,0.47197234843458447,0.6471594452857972,0.0,0.0,0.0,0.0032367498829116,0.0045311337472204866,0.00755066063003056,0.02263356564459522,0.2188270184477525,0.09134640996638357,0.022862636086672966,0.005799587542951619,0.0014499627991105559,0.0009279761914307562,0.10707005751898434,0.10707005751898434
0496_00,lidc_texture,0_00,lidc_texture_0_00,0.005336215411488294,0.5436464734375477,0.6114088086520925,0.0,0.0,0.0,0.00762369666043113,0.01067243082297659,0.017784490093894014,0.053309444132965594,0.14452012679850063,0.09404490237892331,0.05452517950503784,0.013660559850622114,0.003415177863352508,0.002185713832545606,0.07686287984882556,0.07686287984882556
0510_00,lidc_texture,0_00,lidc_texture_0_00,0.005053030986017566,0.560516127026998,0.6211164029021012,0.0,0.0,0.0,0.007219119260107413,0.010106061972035134,0.016840695621418954,0.05048005406116295,0.24045448734918062,0.15092226716054558,0.05154858357567607,0.01293517564647711,0.0032339398310512434,0.002069721491872796,0.11331410046524719,0.11331410046524719
0513_02,lidc_texture,0_00,lidc_texture_0_00,0.0071048476114233036,0.5599705287904451,0.6340066220449365,0.0,0.0,0.0,0.01015049034404948,0.014209695222846609,0.023678971365953747,0.0709740040038635,0.20532695927637087,0.13751173175694986,0.07229181703801783,0.018182734346944878,0.004547102471310915,0.0029101455816389864,0.12292179067009837,0.12292179067009837
0524_00,lidc_texture,0_00,lidc_texture_0_00,0.002551118824222327,0.5835512395088489,0.6463661432266236,0.0,0.0,0.0,0.0036447096979472108,0.005102237648444654,0.008502345568767007,0.025486299216702195,0.16260079831408802,0.0997167230544469,0.026122838999290215,0.006530843180052263,0.0016327160475022898,0.0010449382704014656,0.02819702940131546,0.02819702940131546
0527_00,lidc_texture,0_00,lidc_texture_0_00,0.00772709589102772,0.5057339531344336,0.626228752732277,0.0,0.0,0.0,0.011039478468660461,0.015454191782055442,0.025752794764952455,0.07713066294672899,0.12832814162616066,0.10478347437336195,0.07689764145492296,0.01978111769657924,0.004945341370257743,0.003165018476964956,0.07790224653976138,0.07790224653976138
0531_02,lidc_texture,0_00,lidc_texture_0_00,0.0031999323005954617,0.5087289597306933,0.6212289821017872,0.0,0.0,0.0,0.004571650751042556,0.006399864601190924,0.010664705210120317,0.031968103300063916,0.257480488140136,0.12772022223037233,0.03271411045047013,0.008191681225256837,0.002047956672381096,0.0013106922703239017,0.14386967900803185,0.14386967900803185
0547_01,lidc_texture,0_00,lidc_texture_0_00,0.0022416747274026276,0.4928664221213414,0.6129845480124155,0.0,0.0,0.0,0.0032026158644719795,0.004483349454805256,0.0074710331028813365,0.022394877247281272,0.182511085011065,0.09085379996040235,0.022953675810889643,0.005738676862017705,0.0014346718255376816,0.0009181899683441168,0.11058232299634944,0.11058232299634944
0555_01,lidc_texture,0_00,lidc_texture_0_00,0.002353654304679418,0.5263614377805165,0.6264440715312958,0.0,0.0,0.0,0.0033625978486107075,0.004707308609358837,0.007844237617548312,0.023513580465774297,0.25129162306946357,0.09583220964180819,0.024086105689153675,0.006024941386354584,0.0015063387549948282,0.0009640568031966904,0.13298976622776437,0.13298976622776437
0555_02,lidc_texture,0_00,lidc_texture_0_00,0.0015675856131719844,0.5020524696870283,0.64163156747818,0.0,0.0,0.0,0.002239564238420805,0.003135171226343968,0.005224435046015011,0.015660562603263855,0.2284449449840135,0.06412873099099609,0.016045114960579903,0.004013002519729345,0.0010032547924300702,0.000642083067155245,0.10226456183811329,0.10226456183811329
0555_03,lidc_texture,0_00,lidc_texture_0_00,0.002222667990515315,0.4558764820297559,0.6258834997812907,0.0,0.0,0.0,0.0031754614890654796,0.00444533598103063,0.007407687623393475,0.022204991223507997,0.18177375326655348,0.08782178778317096,0.022758682862071875,0.005690027129300077,0.0014225075139298019,0.0009104048089150731,0.11209076141194493,0.11209076141194493
0555_04,lidc_texture,0_00,lidc_texture_0_00,0.0014808279725220508,0.5371868775950538,0.6490231633186341,0.0,0.0,0.0,0.0021156161058424557,0.0029616559450441017,0.004935289971887973,0.014793832601853437,0.28564765863120556,0.059257259920583366,0.014825164229476462,0.003790779093903809,0.0009477299024141129,0.0006065471375450323,0.1267028378245155,0.1267028378245155
0555_05,lidc_texture,0_00,lidc_texture_0_00,0.0020960418170221404,0.5353304689580743,0.6647692422072092,0.0,0.0,0.0,0.002994554336422283,0.004192083634044282,0.006985669066332262,0.02093996722069966,0.14252869691117667,0.0834765803906358,0.021081268763870016,0.005364503636260421,0.00134146676289417,0.0008585387282522691,0.07157371876400781,0.07157371876400781
0574_01,lidc_texture,0_00,lidc_texture_0_00,0.0032567816673596452,0.5117672099953606,0.622672438621521,0.0,0.0,0.0,0.004652869797525325,0.0065135633347192905,0.010854172261598948,0.03253604316865833,0.27900810054245784,0.12825018272202088,0.03301089129961581,0.008336844550899681,0.002084340267110173,0.0013339777709505112,0.14065968199040801,0.14065968199040801
0574_02,lidc_texture,0_00,lidc_texture_0_00,0.0014468505301788513,0.5032997012138367,0.635073110461235,0.0,0.0,0.0,0.0020670735164327082,0.0028937010603577017,0.004822050261686385,0.014454389671210544,0.21144129673484713,0.059211019275522754,0.01481218186060325,0.003703860030768275,0.000925984339314465,0.0005926299771612576,0.10972556906528151,0.10972556906528151
0574_03,lidc_texture,0_00,lidc_texture_0_00,0.0016344504343034827,0.523548424243927,0.5958203247615269,0.0,0.0,0.0,0.0023350920749588646,0.003268900868606965,0.0054472815125362565,0.01632855831653104,0.2293064918947117,0.06669065177852757,0.016726883196771947,0.004184152415687764,0.001046048277954229,0.0006694708978907068,0.1574220011983798,0.1574220011983798
0603_00,lidc_texture,0_00,lidc_texture_0_00,0.0013737002012619835,0.545831298828125,0.6337324182192484,0.0,0.0,0.0,0.0019625657566686725,0.002747400402523967,0.004578255512098522,0.013723600056496045,0.16425365717698107,0.05478058677048933,0.013727195895703658,0.0035157815800005406,0.0008791681288076697,0.0005626676024369087,0.08833917444511952,0.08833917444511952
0618_00,lidc_texture,0_00,lidc_texture_0_00,0.0015369309862999997,0.5727625489234924,0.6163487774985177,0.0,0.0,0.0,0.002195768859394768,0.0030738619726,0.005122269584934743,0.015354315414332175,0.19568819303822238,0.06020216138235737,0.01506641393013301,0.0038505978450266267,0.0009836358312320002,0.0006295269319884801,0.14784547167606876,0.14784547167606876
0622_01,lidc_texture,0_00,lidc_texture_0_00,0.004753587336922708,0.5040022088931158,0.6197146360690777,0.0,0.0,0.0,0.006791312777131292,0.009507174673845415,0.015842712556578854,0.047489494164386914,0.20755117673062437,0.12407568651567379,0.048630361105597764,0.012169176551214184,0.003042295895630534,0.0019470693732035421,0.1115510282436111,0.1115510282436111
0622_02,lidc_texture,0_00,lidc_texture_0_00,0.0018131001937250614,0.5234409838914871,0.6284331281979879,0.0,0.0,0.0,0.0025903238205433735,0.0036262003874501223,0.00604268380268336,0.01811331313777113,0.11958313778591072,0.07370713359927332,0.018564235255075934,0.004641498634609061,0.0011603841239840394,0.0007426458393497855,0.07241378407237713,0.07241378407237713
0623_00,lidc_texture,0_00,lidc_texture_0_00,0.002047438360569024,0.5509252006357367,0.6025159425205655,0.0,0.0,0.0,0.002925115983568441,0.004094876721138046,0.006823683909593646,0.02045440853797421,0.2199822333580079,0.08372846057222279,0.020948905768566114,0.005240002622215396,0.0013103605507641751,0.0008386307524890725,0.09814429934138386,0.09814429934138386
0638_00,lidc_texture,0_00,lidc_texture_0_00,0.0013431233279754028,0.5402398332953453,0.6262119531631469,0.0,0.0,0.0,0.0019188814619418382,0.0026862466559508056,0.004476349187459108,0.013418129552206712,0.2477032148744911,0.05485671363771944,0.013742515779453363,0.00343808130558638,0.000859598929904258,0.0005501433151387253,0.19311420230970164,0.19311420230970164
0644_00,lidc_texture,0_00,lidc_texture_0_00,0.04867534649491041,0.5735973948972267,0.6398915327289729,0.0,0.0,0.0,0.06954106007783505,0.09735069298982083,0.1622245221786177,0.4578887311423697,0.5773812861204995,0.5847284777462481,0.41693679572286774,0.1245917334231617,0.031152221756742673,0.01993742192431532,0.3657432496241125,0.3657432496241125
0644_01,lidc_texture,0_00,lidc_texture_0_00,0.023396549164438223,0.5069056285439797,0.6278238147497177,0.0,0.0,0.0,0.03342597327434216,0.04679309832875746,0.0779551769379385,0.21828263970773396,0.22655793957944428,0.20391588864573346,0.11694729685241156,0.05980791953930486,0.014973791465240466,0.0095832265377539,0.1008457451634579,0.1008457451634579
0644_02,lidc_texture,0_00,lidc_texture_0_00,0.017587676837450255,0.5384835388857064,0.6206744784309018,0.0,0.0,0.0,0.025127005345725924,0.0351753536749005,0.05861604212108702,0.17422648708949365,0.22344929636234329,0.2996109756037548,0.12215138181935867,0.04502395960086956,0.011256113175968162,0.007203912432619625,0.11310912544131405,0.11310912544131405
0653_00,lidc_texture,0_00,lidc_texture_0_00,0.015903928838828654,0.5551228944744383,0.6248335826153658,0.0,0.0,0.0,0.022721483266076793,0.03180785767765731,0.05300446836530292,0.15564965149387716,0.24702624117791902,0.19380366864148527,0.13813878957484801,0.040630052669837456,0.01017851445685034,0.006514249252384219,0.10771064826256928,0.10771064826256928
0653_01,lidc_texture,0_00,lidc_texture_0_00,0.013845477685013643,0.4787280156331904,0.6447740373788057,0.0,0.0,0.0,0.0197806336232354,0.027690955370027283,0.04614395139930504,0.1367704399600171,0.19663497116148687,0.16088803171353444,0.11443675112291431,0.03543775353837204,0.008861105718408733,0.00567110765978159,0.09661446122268742,0.09661446122268742
0653_02,lidc_texture,0_00,lidc_texture_0_00,0.010585408807086465,0.5200864450498061,0.6079430617392063,0.0,0.0,0.0,0.015123067483022728,0.021170817614172926,0.03527895064601151,0.10519564736055256,0.14650732033191524,0.12970141291575485,0.09373633603696543,0.02709780566495289,0.00677466163653534,0.004335783447382618,0.07512498760028757,0.07512498760028757
0653_03,lidc_texture,0_00,lidc_texture_0_00,0.004631686756744747,0.5302626086132867,0.6093116542872261,0.0,0.0,0.0,0.006617156943015863,0.009263373513489494,0.01543644341385363,0.04627167960535872,0.2764940617112991,0.15329615085142423,0.04741301172365844,0.011857024047764094,0.002964279524316638,0.0018971388955626488,0.13882698982021305,0.13882698982021305
0673_00,lidc_texture,0_00,lidc_texture_0_00,0.001189176140843481,0.4676635605948312,0.6193903684616089,0.0,0.0,0.0,0.0016989415671066965,0.002378352281686962,0.003963275405121927,0.011880158760409019,0.1786295596199731,0.04716055904191224,0.011840701985967109,0.003044244791585374,0.0007610727301398282,0.0004870865472894901,0.11430792353118446,0.11430792353118446
0692_00,lidc_texture,0_00,lidc_texture_0_00,0.0017947084831341277,0.6241759955883026,0.6461919716426304,0.0,0.0,0.0,0.0025640481154228763,0.003589416966268255,0.005981388077231397,0.01792957547784645,0.2817588300229265,0.0732251910428034,0.01837574186417207,0.0045943815116497285,0.001148613429205842,0.000735112594691739,0.12688670473499492,0.12688670473499492
0699_01,lidc_texture,0_00,lidc_texture_0_00,0.0019186692577162214,0.5192667216062545,0.6516055911779404,0.0,0.0,0.0,0.0027411472897124673,0.0038373385154324433,0.006394523417091563,0.01916796068555721,0.3237268484451554,0.07250525453441155,0.019256376235141336,0.004911782106346272,0.001227948324938382,0.0007858869279605647,0.17108322162918405,0.17108322162918405
0699_02,lidc_texture,0_00,lidc_texture_0_00,0.0013535791343839768,0.4930008314549923,0.5832511633634567,0.0,0.0,0.0,0.001933819370225591,0.0027071582687679535,0.004511196203772798,0.013522585692529482,0.16730589953702735,0.05518379689587544,0.013857044708642647,0.0034651415563712656,0.0008662906460057455,0.0005544260134436772,0.11568586598191244,0.11568586598191244
0715_00,lidc_texture,0_00,lidc_texture_0_00,0.004156544837953751,0.5302640336255232,0.6131437699000041,0.0,0.0,0.0,0.005938335422482932,0.008313089675907503,0.013852894756923162,0.041524895723652644,0.19503155695057886,0.11668267369615722,0.04221983324679112,0.010640628181957332,0.0026601886962904016,0.0017025207656258573,0.09046724845634208,0.09046724845634208
0720_00,lidc_texture,0_00,lidc_texture_0_00,0.0029493347240602567,0.5681223741599492,0.6412023723125457,0.0,0.0,0.0,0.004213629239536384,0.0058986694481205125,0.009829515890755725,0.029464540442607306,0.13768705867509218,0.08509853978083788,0.029838445878589467,0.007550224594312186,0.0018875742233985646,0.0012080475029750816,0.07780943938464512,0.07780943938464512
0729_00,lidc_texture,0_00,lidc_texture_0_00,0.0019325112849484442,0.5360737822272561,0.5884943529963493,0.0,0.0,0.0,0.002760922993773571,0.003865022569896889,0.00644065599930742,0.01930625896123423,0.17171646660173553,0.07799158203817011,0.019779218558873577,0.004946818490977842,0.0012368072223670047,0.0007915566223148833,0.0834064792902309,0.0834064792902309
0734_00,lidc_texture,0_00,lidc_texture_0_00,0.003971383748549463,0.5165072892393384,0.6156760503848394,0.0,0.0,0.0,0.005673801128028811,0.007942767497098926,0.013235791565546051,0.03967508142404767,0.185750106456636,0.11059522827009989,0.04028493802536705,0.01015553092173143,0.002541685599071657,0.0016266787834058607,0.06392836719818054,0.06392836719818054
0734_04,lidc_texture,0_00,lidc_texture_0_00,0.006657653745691939,0.524243464364725,0.6357332736253738,0.0,0.0,0.0,0.009511597398798111,0.013315307491383876,0.0221885677308323,0.06649503858322377,0.27436873162894143,0.1592694837730232,0.06769596804821126,0.017043516262880254,0.004260898397242842,0.00272697497423542,0.13517591603625118,0.13517591603625118
0740_00,lidc_texture,0_00,lidc_texture_0_00,0.002367059916821176,0.45801651080449424,0.6063418090343475,0.0,0.0,0.0,0.003381750059051112,0.004734119833642352,0.007888915719527698,0.023647505897947795,0.23862158944830297,0.09615290500683672,0.024238635184936075,0.006059670029025209,0.0015149183467655534,0.0009695477419299541,0.1375759459673958,0.1375759459673958
0743_00,lidc_texture,0_00,lidc_texture_0_00,0.0012502806892086913,0.47391096875071526,0.6049380898475647,0.0,0.0,0.0,0.0017862398685032433,0.0025005613784173826,0.004166924087061648,0.012490608919638409,0.2206723685781269,0.05083420221318215,0.012777694557116647,0.0032000679460354076,0.0008001796410935627,0.0005121149702998801,0.12993608606092202,0.12993608606092202
0743_02,lidc_texture,0_00,lidc_texture_0_00,0.002304582068969006,0.5236801711412576,0.64548773424966,0.0,0.0,0.0,0.0032924897643868325,0.004609164137938013,0.007680690117572855,0.023023334800883755,0.12064317986816885,0.08499724112878682,0.023593040882999503,0.005899724283561023,0.0014749325241401642,0.0009439568154497053,0.056700308237246054,0.056700308237246054
0743_04,lidc_texture,0_00,lidc_texture_0_00,0.00509663114042995,0.5199451778943722,0.6106337706247965,0.0,0.0,0.0,0.0072814095400073504,0.0101932622808599,0.016986005756005663,0.050881417078802234,0.1876973639818884,0.1016584916757543,0.05102687476000204,0.013030335576628011,0.0032618439298751686,0.002087580115120108,0.08612812096875094,0.08612812096875094
0743_05,lidc_texture,0_00,lidc_texture_0_00,0.0013166950015867144,0.5221106452601296,0.5704515457153321,0.0,0.0,0.0,0.001881124076211783,0.0026333900031734287,0.004388269102114874,0.013154104198489154,0.18397912545258116,0.052114767763498236,0.013482331248384792,0.003370738109381904,0.0008426848010154972,0.0005393182726499184,0.14564622136791036,0.14564622136791036
0780_01,lidc_texture,0_00,lidc_texture_0_00,0.0071008819578023165,0.5676706423982978,0.6564751148223877,0.0,0.0,0.0,0.01014482472938901,0.014201763915604633,0.023665754677893586,0.07093518904458927,0.18428598779944644,0.11938324250528237,0.07242571341721393,0.018177767338498036,0.004544564452993483,0.0029085212499158296,0.10683735781372712,0.10683735781372712
0786_01,lidc_texture,0_00,lidc_texture_0_00,0.009697442125490847,0.5288867143596091,0.6163564622402191,0.0,0.0,0.0,0.013854455160798923,0.019394884250981702,0.032319538828793015,0.09583567145575837,0.09111317758732992,0.09078865669009246,0.055488262122340364,0.02474151674052628,0.006206362960314142,0.003972072294601054,0.05409686362779904,0.05409686362779904
0788_00,lidc_texture,0_00,lidc_texture_0_00,0.002717306955136935,0.5571612477302551,0.6525148749351501,0.0,0.0,0.0,0.003882137875214819,0.005434613910273871,0.00905621585697894,0.027146547192007254,0.23102972196771743,0.1074773888397767,0.02774009814859871,0.006956008451169096,0.0017390764512876385,0.0011130089288240888,0.1335635558047636,0.1335635558047636
0788_01,lidc_texture,0_00,lidc_texture_0_00,0.011740307962989565,0.5476201184384235,0.6146961472652577,0.0,0.0,0.0,0.016773038512872433,0.02348061592597913,0.039127991388448705,0.1172875407616186,0.5823843592044079,0.3304717113901954,0.11952907324418025,0.030055102282885552,0.007513797096313324,0.0048088301416405275,0.29140517364633867,0.29140517364633867
0790_00,lidc_texture,0_00,lidc_texture_0_00,0.04020591983880574,0.4908961479539995,0.6147131478786468,0.0,0.0,0.0,0.057441035109783156,0.08041183967761148,0.1339971335585475,0.36068051851740696,0.36430716344920716,0.41509941466152667,0.25309512462379646,0.10283575885463293,0.025731788696835674,0.01646834476597484,0.1860114771397012,0.1860114771397012
0794_00,lidc_texture,0_00,lidc_texture_0_00,0.0031212589493609206,0.5926082395017147,0.6229557693004608,0.0,0.0,0.0,0.00445925240899279,0.00624251789872184,0.010402503382084888,0.03118213810024304,0.33082193994012316,0.12516541052054259,0.03151110570874651,0.007990370026587366,0.0019976057275909896,0.0012784676656582333,0.12921716752354523,0.12921716752354523
0806_01,lidc_texture,0_00,lidc_texture_0_00,0.0017598521616968231,0.5286009772257372,0.6301604608694712,0.0,0.0,0.0,0.002514249896864384,0.0035197043233936463,0.005865219246794296,0.017581352321595956,0.3230173409154469,0.07054782842832417,0.018002088642178532,0.00450521921017739,0.0011263053834859671,0.0007208354454310193,0.1352460397956449,0.1352460397956449
0806_04,lidc_texture,0_00,lidc_texture_0_00,0.0017006204020200014,0.5440290537145402,0.5993404885133108,0.0,0.0,0.0,0.0024296271945147977,0.0034012408040400037,0.0056678121779282775,0.01698961252960881,0.29912114989660354,0.06822658484633562,0.017075538343317848,0.0043529918765968815,0.0010883970572928012,0.0006965741166673931,0.12853564306443999,0.12853564306443999
0812_02,lidc_texture,0_00,lidc_texture_0_00,0.002420246451390408,0.5470301715227274,0.6421432793140411,0.0,0.0,0.0,0.003457736123088634,0.004840492902780816,0.00806617531724582,0.024178852344157245,0.17670226055530033,0.09568358810892028,0.02444669872059879,0.006195720962741843,0.0015489577288898618,0.0009913329464895117,0.07754202102923967,0.07754202102923967
0812_03,lidc_texture,0_00,lidc_texture_0_00,0.0026814805547469515,0.5029639303684235,0.6087889075279236,0.0,0.0,0.0,0.003830953732906702,0.005362961109493904,0.00893681395625996,0.02678864419273513,0.17357159459165164,0.10671456782855125,0.027101270652585326,0.006859440083376541,0.0017161475550380495,0.001098334435224352,0.09032267851454756,0.09032267851454756
0812_05,lidc_texture,0_00,lidc_texture_0_00,0.003249850587211541,0.5452926804622015,0.6094790330299964,0.0,0.0,0.0,0.004642967563731591,0.006499701174423082,0.010831072420843734,0.03246679734255602,0.17663742580140632,0.12579467832171398,0.0325866745138626,0.00823537251514744,0.0020799043758153862,0.0013311388005218475,0.11018802607885976,0.11018802607885976
0818_01,lidc_texture,0_00,lidc_texture_0_00,0.0014872895314572239,0.5818272493779659,0.6507422129313151,0.0,0.0,0.0,0.0021248475482555955,0.002974579062914449,0.004956824996622278,0.014858385100867408,0.3288670824840665,0.0606179722264317,0.015178067266898156,0.0038073196999876104,0.0009518653001326237,0.0006091937920848793,0.10574726005413343,0.10574726005413343
0834_01,lidc_texture,0_00,lidc_texture_0_00,0.0023215574567462226,0.5371292953689893,0.5868035405874252,0.0,0.0,0.0,0.003316742010056689,0.004643114913492445,0.007737265535258329,0.023192924201239955,0.2026838366266178,0.09227100247277192,0.023725706434747917,0.005943174671481982,0.0014857967723175827,0.0009509099342832533,0.11945322998622822,0.11945322998622822
0845_01,lidc_texture,0_00,lidc_texture_0_00,0.0015769257342080694,0.4641686271537434,0.6047269999980927,0.0,0.0,0.0,0.0022529081992731957,0.0031538514684161393,0.005255563716286616,0.015753872662293934,0.24683522436624536,0.06319440134405886,0.01596509076933425,0.0040368433057594326,0.0010092324698931648,0.0006459087807316258,0.14632041821209021,0.14632041821209021
0845_02,lidc_texture,0_00,lidc_texture_0_00,0.0034509479095423323,0.4574254608672598,0.6015389561653137,0.0,0.0,0.0,0.0049302694933677695,0.006901895819084666,0.011501287744089001,0.034475810940582254,0.2724858515475895,0.14022061351721568,0.0353278738912131,0.008834400879208901,0.0022086066621070937,0.00141350826374854,0.12511379774438688,0.12511379774438688
0856_00,lidc_texture,0_00,lidc_texture_0_00,0.0020781771449331064,0.48946023285388945,0.6379714012145996,0.0,0.0,0.0,0.0029690315959700056,0.004156354289866213,0.006926129849995874,0.02076149474822908,0.24903497037788233,0.08440108741908123,0.021270133495376157,0.005319573627991681,0.0013300333727571882,0.000851221358564601,0.18072275372833246,0.18072275372833246
0860_00,lidc_texture,0_00,lidc_texture_0_00,0.0026935326433750882,0.5088923759758472,0.6280815079808235,0.0,0.0,0.0,0.003848172203440656,0.0053870652867501765,0.008976981047392037,0.026909037084740763,0.22988881069691258,0.10375399738052453,0.026853514700999673,0.006806286840008259,0.0017238608917600564,0.0011032709707264367,0.09919116793728666,0.09919116793728666
0922_05,lidc_texture,0_00,lidc_texture_0_00,0.0025521712359684898,0.5117722515548978,0.6560219625631968,0.0,0.0,0.0,0.0036462132481782125,0.00510434247193698,0.008505853037043886,0.02549681312037957,0.20850341828074306,0.10433798261103411,0.02612885022307888,0.0065334980738313295,0.0016333895910198336,0.0010453693382526939,0.12796000263508792,0.12796000263508792
0923_01,lidc_texture,0_00,lidc_texture_0_00,0.004078894976440697,0.5135338548570871,0.6514850514275687,0.0,0.0,0.0,0.0058273993106038,0.008157789952881394,0.013594104006097932,0.04074911774824148,0.13691926124113157,0.07584583960381065,0.04164486734997125,0.01044170028381839,0.0026104927849220465,0.0016707153823501105,0.07092458271337373,0.07092458271337373
0926_00,lidc_texture,0_00,lidc_texture_0_00,0.0015974783488748303,0.5493375360965729,0.6003971525600978,0.0,0.0,0.0,0.0022822711255637623,0.003194956697749661,0.005324061283149949,0.015959198323952414,0.24078721873876122,0.06536797097407794,0.01634358715778644,0.0040889127105111335,0.0010223861432798918,0.0006543271316991308,0.09836575649240469,0.09836575649240469
0929_01,lidc_texture,0_00,lidc_texture_0_00,0.0010704041092059508,0.4757711539665858,0.639775812625885,0.0,0.0,0.0,0.0015292553998282436,0.0021408082184119015,0.0035674330604617355,0.010693597940866786,0.12499384530819953,0.04352650747341473,0.010885912945040477,0.0027398268711995664,0.0006850586298918087,0.0004384375231307576,0.0680944294026996,0.0680944294026996
0932_00,lidc_texture,0_00,lidc_texture_0_00,0.0019177160477468432,0.550855471028222,0.639819473028183,0.0,0.0,0.0,0.0027397854661915136,0.0038354320954936856,0.0063913465675916326,0.01915845042570446,0.26827008476288156,0.0781700308934054,0.019625991556804744,0.004909303331293787,0.0012273382705579796,0.0007854964931571073,0.12942621561672607,0.12942621561672607
0943_00,lidc_texture,0_00,lidc_texture_0_00,0.002296435290367798,0.4904120514790217,0.5842670301596323,0.0,0.0,0.0,0.0032808506973653656,0.0045928705807355965,0.007653538608093167,0.02294194847907819,0.15399451621666888,0.08451264266695677,0.021839455500460257,0.005711308364532096,0.0014697185858353911,0.0009406198949346507,0.09106628828548154,0.09106628828548154
0946_04,lidc_texture,0_00,lidc_texture_0_00,0.0013679760085958065,0.5303634192262378,0.5970134735107422,0.0,0.0,0.0,0.001954387768122924,0.002735952017191613,0.00455917797493666,0.013666412358385779,0.27153127854689957,0.05580425414678017,0.013968685268158539,0.0035019264863974916,0.0008755046455013164,0.0005603229731208426,0.12692240053952877,0.12692240053952877
0950_00,lidc_texture,0_00,lidc_texture_0_00,0.0035157237774137108,0.5720080211758614,0.6386738419532776,0.0,0.0,0.0,0.005022812902785686,0.007031447554827423,0.011717172166221004,0.03512290205722978,0.13292432924801553,0.08638615936280104,0.03564325445351553,0.00900021352167908,0.0022500632175447757,0.001440040459228657,0.053342144871488244,0.053342144871488244
0950_01,lidc_texture,0_00,lidc_texture_0_00,0.0028474072010204045,0.5433953888714314,0.5953672329584757,0.0,0.0,0.0,0.004068008334628385,0.005694814402040809,0.009489812770853026,0.028446290624060195,0.24124807391005257,0.1149302003187678,0.02881219839357705,0.00728923246151938,0.0018223406086530594,0.0011662979895379583,0.1414418637541166,0.1414418637541166
0969_05,lidc_texture,0_00,lidc_texture_0_00,0.0018305638924829906,0.48787352442741394,0.5758862376213074,0.0,0.0,0.0,0.002615273701991744,0.0036611277849659812,0.00610088665875494,0.018287779448252654,0.2072227112043442,0.0735323299328846,0.01840474424367215,0.004684003196484389,0.0011715608911891144,0.0007497989703610334,0.11365661887349685,0.11365661887349685
0981_03,lidc_texture,0_00,lidc_texture_0_00,0.0016700320539221962,0.4386110278693112,0.5664779543876648,0.0,0.0,0.0,0.002385926506056964,0.003340064107844393,0.005565867610142648,0.016684027495108462,0.19407486975459115,0.068004420854901,0.017096785610413712,0.00427520635918361,0.001068820514510206,0.000684045129286532,0.07308267081155635,0.07308267081155635
0982_00,lidc_texture,0_00,lidc_texture_0_00,0.0015052906003424173,0.4616471901535988,0.5809514820575714,0.0,0.0,0.0,0.0021505651548665997,0.0030105812006848347,0.00501681879495731,0.015038220161090143,0.14593916695143672,0.060103109987286935,0.015404766752664379,0.0038533981668342245,0.0009633859842191471,0.0006165670299002546,0.06550221741735317,0.06550221741735317
0982_01,lidc_texture,0_00,lidc_texture_0_00,0.0021871720125549135,0.478794059583119,0.6288720846176148,0.0,0.0,0.0,0.003124749411728261,0.004374344025109826,0.007289386951525115,0.021850380735373175,0.18593311175936833,0.08861537575070914,0.022383636224316668,0.0055991360733644155,0.0013997900880351444,0.000895865656342493,0.09521613327740037,0.09521613327740037
0994_01,lidc_texture,0_00,lidc_texture_0_00,0.0020538339645425436,0.557460986650907,0.6259517007403903,0.0,0.0,0.0,0.0029342531980349703,0.004107667929085087,0.00684499912023292,0.020518302238562533,0.26211691973003326,0.08360400770184295,0.021028597924282265,0.005257811672436678,0.0013144537373072282,0.0008412503918766264,0.19152362569325038,0.19152362569325038
