component_index,eigenvalue_index,mean_eigenvalue,std_dev_eigenvalue,n_features
5,0,13.687495786196525,10.07697335406181,18
5,1,4.893293506888433,3.4843942533715038,18
5,2,1.1532301436986327,1.3340670122216685,18
5,3,0.409437560916966,0.7766809835607565,18
5,4,0.10804490042391894,0.1914351783518486,18
5,5,0.03845080067380778,0.07902719090792978,18
5,6,0.011382676953824998,0.017848931337443006,18
5,7,0.007376824432611767,0.013510369911057552,18
5,8,0.0035040241182000215,0.0064503382770208124,18
5,9,0.0017476883236343947,0.0029062256883058183,18
5,10,0.0008825785042739894,0.002031266113343342,18
5,11,0.0003663389168594233,0.0008502208555150626,18
5,12,0.0001776970180498835,0.0004536293502392455,18
5,13,7.24126538007276e-05,0.00022495052481729107,18
5,14,8.835753024405609e-06,2.3842159744547305e-05,18
5,15,9.999999998057702e-07,5.047152863759056e-16,18
5,16,9.99999999528196e-07,1.0138277018600269e-15,18
5,17,9.999999984662696e-07,1.7252377767063196e-15,18
6,0,13.138925917507137,8.054503719793733,18
6,1,4.708431721051981,3.1481249445429405,18
6,2,1.1989712383262265,1.2273763146045578,18
6,3,0.4009126745857466,0.5549734840050473,18
6,4,0.09666523070766296,0.18663989077335208,18
6,5,0.025437926519445993,0.035318154672889596,18
6,6,0.00735382888422594,0.012669067711559553,18
6,7,0.0036044299180979294,0.007183379340906375,18
6,8,0.0015357585800506062,0.00438653074325476,18
6,9,0.0003675329787341226,0.00107072014942252,18
6,10,0.000152419961479903,0.0005063103504905581,18
6,11,1.7529611012053905e-05,7.205090397704417e-05,18
6,12,1.1572884341658299e-06,6.856043894829205e-07,18
6,13,9.999999999802965e-07,5.142499407449023e-17,18
6,14,9.999999999447948e-07,7.93874026481692e-17,18
6,15,9.99999999838556e-07,1.91973242366095e-16,18
6,16,9.99999999610288e-07,3.3602382884139894e-16,18
6,17,9.99999998470258e-07,2.0573474983911157e-15,18
