Coverage,Quantile fg. ratio (Mean Risk),Quantile fg. ratio (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev),GMM (Mean Risk),GMM (Std Dev),GMM_pixel (Mean Risk),GMM_pixel (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),GMM_spatial (Mean Risk),GMM_spatial (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev),Threshold 0.7 (Mean Risk),Threshold 0.7 (Std Dev),Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev),Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev),Mean (Mean Risk),Mean (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev)
0.2169811320754717,0.15829578137397765,0.027971973751080983,0.15829578137397765,0.027971973751080983,0.1756762491464615,0.05417169556683509,0.21886152601242065,0.07896759829324278,0.21483575177192687,0.10179957756265667,0.21688182055950164,0.09668698625069881,0.33426529800891874,0.08313748454385092,0.33499597656726837,0.08712504119260889,0.32653813898563383,0.056382568833341244,0.11412516701221466,0.054979585128241915,0.10034467315673828,0.03323778874125185,0.13164828491210936,0.06908932312713069,0.16952160930633545,0.0868112196603694,0.12140475583076477,0.052682513631753344,0.07823269534111023,0.06156236177330293,0.13647789812088013,0.06381134280407058
0.22641509433962265,0.15829578137397765,0.027971973751080983,0.15829578137397765,0.027971973751080983,0.1756762491464615,0.05417169556683509,0.21886152601242065,0.07896759829324278,0.21483575177192687,0.10179957756265667,0.21688182055950164,0.09668698625069881,0.33426529800891874,0.08313748454385092,0.33499597656726837,0.08712504119260889,0.32653813898563383,0.056382568833341244,0.11412516701221466,0.054979585128241915,0.10034467315673828,0.03323778874125185,0.13164828491210936,0.06908932312713069,0.16952160930633545,0.0868112196603694,0.12140475583076477,0.052682513631753344,0.07823269534111023,0.06156236177330293,0.13647789812088013,0.06381134280407058
0.2358490566037736,0.15829578137397765,0.027971973751080983,0.15829578137397765,0.027971973751080983,0.1756762491464615,0.05417169556683509,0.21886152601242065,0.07896759829324278,0.21483575177192687,0.10179957756265667,0.21688182055950164,0.09668698625069881,0.33426529800891874,0.08313748454385092,0.33499597656726837,0.08712504119260889,0.32653813898563383,0.056382568833341244,0.11412516701221466,0.054979585128241915,0.10034467315673828,0.03323778874125185,0.13164828491210936,0.06908932312713069,0.16952160930633545,0.0868112196603694,0.12140475583076477,0.052682513631753344,0.07823269534111023,0.06156236177330293,0.13647789812088013,0.06381134280407058
0.24528301886792453,0.15829578137397765,0.027971973751080983,0.15829578137397765,0.027971973751080983,0.1756762491464615,0.05417169556683509,0.21886152601242065,0.07896759829324278,0.21483575177192687,0.10179957756265667,0.21688182055950164,0.09668698625069881,0.33426529800891874,0.08313748454385092,0.33499597656726837,0.08712504119260889,0.32653813898563383,0.056382568833341244,0.11412516701221466,0.054979585128241915,0.10034467315673828,0.03323778874125185,0.13164828491210936,0.06908932312713069,0.16952160930633545,0.0868112196603694,0.12140475583076477,0.052682513631753344,0.07823269534111023,0.06156236177330293,0.13647789812088013,0.06381134280407058
0.25471698113207547,0.15829578137397765,0.027971973751080983,0.15829578137397765,0.027971973751080983,0.1756762491464615,0.05417169556683509,0.21886152601242065,0.07896759829324278,0.21483575177192687,0.10179957756265667,0.21688182055950164,0.09668698625069881,0.33426529800891874,0.08313748454385092,0.33499597656726837,0.08712504119260889,0.32653813898563383,0.056382568833341244,0.11412516701221466,0.054979585128241915,0.10034467315673828,0.03323778874125185,0.13164828491210936,0.06908932312713069,0.16952160930633545,0.0868112196603694,0.12140475583076477,0.052682513631753344,0.07823269534111023,0.06156236177330293,0.13647789812088013,0.06381134280407058
0.2641509433962264,0.15829578137397765,0.027971973751080983,0.15829578137397765,0.027971973751080983,0.1756762491464615,0.05417169556683509,0.21886152601242065,0.07896759829324278,0.21483575177192687,0.10179957756265667,0.21688182055950164,0.09668698625069881,0.33426529800891874,0.08313748454385092,0.33499597656726837,0.08712504119260889,0.32653813898563383,0.056382568833341244,0.11412516701221466,0.054979585128241915,0.10034467315673828,0.03323778874125185,0.13164828491210936,0.06908932312713069,0.16952160930633545,0.0868112196603694,0.12140475583076477,0.052682513631753344,0.07823269534111023,0.06156236177330293,0.13647789812088013,0.06381134280407058
0.27358490566037735,0.15829578137397765,0.027971973751080983,0.15829578137397765,0.027971973751080983,0.1756762491464615,0.05417169556683509,0.21886152601242065,0.07896759829324278,0.21483575177192687,0.10179957756265667,0.21688182055950164,0.09668698625069881,0.33426529800891874,0.08313748454385092,0.33499597656726837,0.08712504119260889,0.32653813898563383,0.056382568833341244,0.11412516701221466,0.054979585128241915,0.10034467315673828,0.03323778874125185,0.13164828491210936,0.06908932312713069,0.16952160930633545,0.0868112196603694,0.12140475583076477,0.052682513631753344,0.07823269534111023,0.06156236177330293,0.13647789812088013,0.06381134280407058
0.2830188679245283,0.15829578137397765,0.027971973751080983,0.15829578137397765,0.027971973751080983,0.1756762491464615,0.05417169556683509,0.21886152601242065,0.07896759829324278,0.21483575177192687,0.10179957756265667,0.21688182055950164,0.09668698625069881,0.33426529800891874,0.08313748454385092,0.33499597656726837,0.08712504119260889,0.32653813898563383,0.056382568833341244,0.11412516701221466,0.054979585128241915,0.10034467315673828,0.03323778874125185,0.13164828491210936,0.06908932312713069,0.16952160930633545,0.0868112196603694,0.12140475583076477,0.052682513631753344,0.07823269534111023,0.06156236177330293,0.13647789812088013,0.06381134280407058
0.29245283018867924,0.15829578137397765,0.027971973751080983,0.15829578137397765,0.027971973751080983,0.1756762491464615,0.05417169556683509,0.21886152601242065,0.07896759829324278,0.21483575177192687,0.10179957756265667,0.21688182055950164,0.09668698625069881,0.33426529800891874,0.08313748454385092,0.33499597656726837,0.08712504119260889,0.32653813898563383,0.056382568833341244,0.11412516701221466,0.054979585128241915,0.10034467315673828,0.03323778874125185,0.13164828491210936,0.06908932312713069,0.16952160930633545,0.0868112196603694,0.12140475583076477,0.052682513631753344,0.07823269534111023,0.06156236177330293,0.13647789812088013,0.06381134280407058
0.3018867924528302,0.15829578137397765,0.027971973751080983,0.15829578137397765,0.027971973751080983,0.1756762491464615,0.05417169556683509,0.21886152601242065,0.07896759829324278,0.21483575177192687,0.10179957756265667,0.21688182055950164,0.09668698625069881,0.33426529800891874,0.08313748454385092,0.33499597656726837,0.08712504119260889,0.32653813898563383,0.056382568833341244,0.11412516701221466,0.054979585128241915,0.10034467315673828,0.03323778874125185,0.13164828491210936,0.06908932312713069,0.16952160930633545,0.0868112196603694,0.12140475583076477,0.052682513631753344,0.07823269534111023,0.06156236177330293,0.13647789812088013,0.06381134280407058
0.3113207547169811,0.15829352384805678,0.027973240346472913,0.15829352384805678,0.027973240346472913,0.17559877794981002,0.054249006155270306,0.2187355859875679,0.07894117738516843,0.2145141851902008,0.10188867808653412,0.2166539680361748,0.09670320690488159,0.333994541823864,0.0833574351409873,0.3347252203822136,0.0873372150420234,0.32648307557900746,0.05638851029563162,0.1141589451233546,0.05493725428554321,0.10040034741163253,0.033239525150842573,0.13170395916700364,0.06906492880971145,0.1695470532576243,0.08677784475199232,0.12138126528263092,0.052669457666439906,0.07827659312884014,0.06162597866766628,0.1365125352740288,0.06379537100266738
0.32075471698113206,0.1582651280562083,0.02812481761097298,0.1582651280562083,0.02812481761097298,0.17587233655353388,0.05426317750979573,0.2178123485744,0.07866201040660425,0.2135645548204581,0.10167526737712619,0.21562661160031954,0.09656189780016393,0.33462388234933216,0.08331855856872512,0.33558254303534824,0.08708812111845739,0.3258353881637254,0.0573021600627461,0.11319387005170187,0.0547626687159384,0.10067496982812882,0.033029619777467344,0.13206270869771639,0.06869382516318863,0.16871558341185253,0.08629408784788642,0.12125811882019043,0.052021590765049294,0.07945710293451945,0.061450399472328325,0.13639431552092232,0.06339844319017639
0.330188679245283,0.1584176167044375,0.028355994794414856,0.1584176167044375,0.028355994794414856,0.1768411398165756,0.05550626091582492,0.21717362246286295,0.078847312565997,0.21164690183117277,0.1014416296682904,0.21617722964485486,0.09514639694906182,0.3330380324959756,0.08332445195406796,0.3334655053104673,0.08756794672717076,0.3264978317578634,0.057598285784135304,0.11273914793729783,0.054489462180448076,0.10136059843699138,0.03315326577713916,0.132038454410008,0.06807911578301036,0.1681664734125137,0.0856944192804664,0.12081464800238609,0.05178820289573517,0.08084530959526696,0.06152051732709542,0.13643586863279344,0.06292658508557657
0.33962264150943394,0.15897773506589352,0.028906747760843468,0.15897773506589352,0.028906747760843468,0.17911139871591614,0.05679320770301786,0.21562915994487114,0.07791215687620542,0.2097499842727468,0.10021807894613372,0.213735734693777,0.09375702110541304,0.3316804404832067,0.08469592414710853,0.33325654411315925,0.08733770472950815,0.3228069002020928,0.06024120372419263,0.11209591813286147,0.05340934357291275,0.10240706330580372,0.034558788514847685,0.1332127172041507,0.06789054314832872,0.1650768591503302,0.0845634959584427,0.11902119650755612,0.05108653727720615,0.08355053435805299,0.06114458893974252,0.13863160133532113,0.06246616190859108
0.3490566037735849,0.15978336020623796,0.02849414101412217,0.15978336020623796,0.02849414101412217,0.1804296042407402,0.05692551346883091,0.21652876331930038,0.0768105103702375,0.2101668561958605,0.09704767529453297,0.21218332409309104,0.09140603264171815,0.3255235674855256,0.08522888787571815,0.3268111702183883,0.08857893146611756,0.31962898184023214,0.06167381912067494,0.11040254979133601,0.052321180566468894,0.10251068224405481,0.033355297739404446,0.135069940219181,0.06529666146826305,0.16185267442076928,0.0823869399761692,0.11805169449964209,0.049684281988400913,0.08717740066453575,0.06083548716429542,0.1386512703457049,0.06104412675777394
0.3584905660377358,0.16064406063395403,0.028225946986024174,0.16064406063395403,0.028225946986024174,0.1823500497571662,0.05686399442105918,0.21484303578150396,0.07455779955880866,0.20779430171130422,0.09302430377770808,0.20801587441475877,0.0887177263024525,0.31676159809880433,0.08614211194030029,0.3191800853306398,0.08811267980201799,0.31508878089453746,0.06295008379187314,0.10849945744079519,0.0503881433950611,0.10367864111978857,0.03328640188379847,0.1384796717875232,0.06351396357205476,0.15829104253547363,0.07962750926616342,0.11620083148433709,0.047805584238893355,0.09056891005447333,0.05902236341375425,0.13848319193640402,0.058452591147028075
0.36792452830188677,0.15893366928124106,0.028429485689660906,0.15893366928124106,0.028429485689660906,0.1883606059544874,0.05755726293378634,0.2134377088912981,0.0724488659218836,0.20383494314837694,0.08765572128545826,0.20290481765475657,0.08371869112842381,0.30710174181289757,0.08651048072703878,0.309613015911697,0.0885998169595264,0.30708573174805176,0.0641765268736266,0.10564558395821835,0.04741108628068091,0.10671973848779796,0.03517154269375307,0.14487349421169937,0.06373405611281692,0.15475434430137808,0.07598282477003315,0.11452282910013449,0.04486877461637593,0.09680830161089152,0.05608908909622199,0.13874793625877166,0.05567264059976156
0.37735849056603776,0.16075577123946197,0.029721839643648246,0.16075577123946197,0.029721839643648246,0.19480206795967525,0.058751482679143055,0.2140905498390698,0.06684366797514937,0.20248373726242935,0.08415288526501281,0.19627086627808915,0.07774969814670055,0.29934719901160556,0.0850326171295475,0.3032451445278267,0.08504997641672749,0.2999059711030509,0.06525335524018042,0.10338612854336147,0.04465526755632225,0.11004392543522404,0.035625197080749925,0.146524798577453,0.06112357408536669,0.15111449128325088,0.07096115220781433,0.11388468530099205,0.04147263258727945,0.10219390871898816,0.05301039810669095,0.13938948086485578,0.05254062798920302
0.3867924528301887,0.16307809092084813,0.03068106293178304,0.16307809092084813,0.03068106293178304,0.19967115283253156,0.058509432083094955,0.2126701313487596,0.06353945416098146,0.2002017230314298,0.07749695631261004,0.19424910194806966,0.0743777720008648,0.2885182605973757,0.08134674516964516,0.2930935294426028,0.08301914540486233,0.29538935997842986,0.06502004458859592,0.10134810388663101,0.041534791862257704,0.11183209877103198,0.036753046513514576,0.1489360800696337,0.058555033447014494,0.1483008657551292,0.06589607669398376,0.11321104881367712,0.03834858115855621,0.10755576318733141,0.04906718732711889,0.13860448833806435,0.04864691592090993
0.39622641509433965,0.16613282902706733,0.03206223726357592,0.16613282902706733,0.03206223726357592,0.20914450283095354,0.05833074132772367,0.2112166458107909,0.05894703507116757,0.2005829140564209,0.06912478586755166,0.18716782728460823,0.06798950138440768,0.2774167210205931,0.07619002199561917,0.2815335549355393,0.07682911763396247,0.2884941878430229,0.06514713295795652,0.09975510231204043,0.036915204347200865,0.11349248730615122,0.03410551634398317,0.15067993478548353,0.055716472055778496,0.14619822228575124,0.05915331292807389,0.11328624621446791,0.03384249355862989,0.11300200207740006,0.04402793884719419,0.13781433592945286,0.04286498004591573
