Coverage,GMM_spatial (Mean Risk),GMM_spatial (Std Dev),GMM (Mean Risk),GMM (Std Dev),GMM_pixel (Mean Risk),GMM_pixel (Std Dev),Threshold 0.7 (Mean Risk),Threshold 0.7 (Std Dev),Quantile fg. ratio (Mean Risk),Quantile fg. ratio (Std Dev),Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev),Mean (Mean Risk),Mean (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev)
0.025830258302583026,1.000000000000094,2.3427785953695646e-13,0.9999999999999957,2.1990128235281385e-13,0.9999999999999708,2.2356049964638611e-13,0.9998072289152078,0.0024811867728707967,0.9932381115397501,0.01189969517076403,0.9884255971300832,0.005550659930783236,0.9991111111110843,0.019856273692170103,1.0000000000001237,2.2623563183139443e-13,0.999999999999913,2.326710411076955e-13,0.9914160320067787,0.013778743617370397,0.9999999999998959,2.2418105258768713e-13,0.9999999999998346,2.435046159545632e-13,1.0000000000001008,2.131065396781077e-13,0.34979174153798404,0.36334004335724407,0.5877894414743404,0.17387722833956576,0.6571344712740305,0.14118523181291667
0.027675276752767528,1.000000000000094,2.3427785953695646e-13,0.9999999999999957,2.1990128235281385e-13,0.9999999999999708,2.2356049964638611e-13,0.9998072289152078,0.0024811867728707967,0.9932381115397501,0.01189969517076403,0.9884255971300832,0.005550659930783236,0.9991111111110843,0.019856273692170103,1.0000000000001237,2.2623563183139443e-13,0.999999999999913,2.326710411076955e-13,0.9914160320067787,0.013778743617370397,0.9999999999998959,2.2418105258768713e-13,0.9999999999998346,2.435046159545632e-13,1.0000000000001008,2.131065396781077e-13,0.34979174153798404,0.36334004335724407,0.5877894414743404,0.17387722833956576,0.6571344712740305,0.14118523181291667
0.02952029520295203,1.000000000000094,2.3427785953695646e-13,0.9999999999999957,2.1990128235281385e-13,0.9999999999999708,2.2356049964638611e-13,0.9998072289152078,0.0024811867728707967,0.9932381115397501,0.01189969517076403,0.9884255971300832,0.005550659930783236,0.9991111111110843,0.019856273692170103,1.0000000000001237,2.2623563183139443e-13,0.999999999999913,2.326710411076955e-13,0.9914160320067787,0.013778743617370397,0.9999999999998959,2.2418105258768713e-13,0.9999999999998346,2.435046159545632e-13,1.0000000000001008,2.131065396781077e-13,0.34979174153798404,0.36334004335724407,0.5877894414743404,0.17387722833956576,0.6571344712740305,0.14118523181291667
0.03136531365313653,1.000000000000094,2.3427785953695646e-13,0.9999999999999957,2.1990128235281385e-13,0.9999999999999708,2.2356049964638611e-13,0.9998072289152078,0.0024811867728707967,0.9932381115397501,0.01189969517076403,0.9884255971300832,0.005550659930783236,0.9991111111110843,0.019856273692170103,1.0000000000001237,2.2623563183139443e-13,0.999999999999913,2.326710411076955e-13,0.9914160320067787,0.013778743617370397,0.9999999999998959,2.2418105258768713e-13,0.9999999999998346,2.435046159545632e-13,1.0000000000001008,2.131065396781077e-13,0.34979174153798404,0.36334004335724407,0.5877894414743404,0.17387722833956576,0.6571344712740305,0.14118523181291667
0.033210332103321034,1.000000000000094,2.3427785953695646e-13,0.9999999999999957,2.1990128235281385e-13,0.9999999999999708,2.2356049964638611e-13,0.9998072289152078,0.0024811867728707967,0.9932381115397501,0.01189969517076403,0.9884255971300832,0.005550659930783236,0.9991111111110843,0.019856273692170103,1.0000000000001237,2.2623563183139443e-13,0.999999999999913,2.326710411076955e-13,0.9914160320067787,0.013778743617370397,0.9999999999998959,2.2418105258768713e-13,0.9999999999998346,2.435046159545632e-13,1.0000000000001008,2.131065396781077e-13,0.34979174153798404,0.36334004335724407,0.5877894414743404,0.17387722833956576,0.6571344712740305,0.14118523181291667
0.03505535055350553,1.000000000000094,2.3427785953695646e-13,0.9999999999999957,2.1990128235281385e-13,0.9999999999999708,2.2356049964638611e-13,0.9998072289152078,0.0024811867728707967,0.9932381115397501,0.01189969517076403,0.9884255971300832,0.005550659930783236,0.9991111111110843,0.019856273692170103,1.0000000000001237,2.2623563183139443e-13,0.999999999999913,2.326710411076955e-13,0.9914160320067787,0.013778743617370397,0.9999999999998959,2.2418105258768713e-13,0.9999999999998346,2.435046159545632e-13,1.0000000000001008,2.131065396781077e-13,0.34979174153798404,0.36334004335724407,0.5877894414743404,0.17387722833956576,0.6571344712740305,0.14118523181291667
0.03690036900369004,1.000000000000094,2.3427785953695646e-13,0.9999999999999957,2.1990128235281385e-13,0.9999999999999708,2.2356049964638611e-13,0.9998072289152078,0.0024811867728707967,0.9932381115397501,0.01189969517076403,0.9884255971300832,0.005550659930783236,0.9991111111110843,0.019856273692170103,1.0000000000001237,2.2623563183139443e-13,0.999999999999913,2.326710411076955e-13,0.9914160320067787,0.013778743617370397,0.9999999999998959,2.2418105258768713e-13,0.9999999999998346,2.435046159545632e-13,1.0000000000001008,2.131065396781077e-13,0.34979174153798404,0.36334004335724407,0.5877894414743404,0.17387722833956576,0.6571344712740305,0.14118523181291667
0.03874538745387454,1.000000000000094,2.3427785953695646e-13,0.9999999999999957,2.1990128235281385e-13,0.9999999999999708,2.2356049964638611e-13,0.9998072289152078,0.0024811867728707967,0.9932381115397501,0.01189969517076403,0.9884255971300832,0.005550659930783236,0.9991111111110843,0.019856273692170103,1.0000000000001237,2.2623563183139443e-13,0.999999999999913,2.326710411076955e-13,0.9914160320067787,0.013778743617370397,0.9999999999998959,2.2418105258768713e-13,0.9999999999998346,2.435046159545632e-13,1.0000000000001008,2.131065396781077e-13,0.34979174153798404,0.36334004335724407,0.5877894414743404,0.17387722833956576,0.6571344712740305,0.14118523181291667
0.04059040590405904,1.000000000000094,2.3427785953695646e-13,0.9999999999999957,2.1990128235281385e-13,0.9999999999999708,2.2356049964638611e-13,0.9998072289152078,0.0024811867728707967,0.9932381115397501,0.01189969517076403,0.9884255971300832,0.005550659930783236,0.9991111111110843,0.019856273692170103,1.0000000000001237,2.2623563183139443e-13,0.999999999999913,2.326710411076955e-13,0.9914160320067787,0.013778743617370397,0.9999999999998959,2.2418105258768713e-13,0.9999999999998346,2.435046159545632e-13,1.0000000000001008,2.131065396781077e-13,0.34979174153798404,0.36334004335724407,0.5877894414743404,0.17387722833956576,0.6571344712740305,0.14118523181291667
0.042435424354243544,1.000000000000094,2.3427785953695646e-13,0.9999999999999957,2.1990128235281385e-13,0.9999999999999708,2.2356049964638611e-13,0.9998072289152078,0.0024811867728707967,0.9932381115397501,0.01189969517076403,0.9884255971300832,0.005550659930783236,0.9991111111110843,0.019856273692170103,1.0000000000001237,2.2623563183139443e-13,0.999999999999913,2.326710411076955e-13,0.9914160320067787,0.013778743617370397,0.9999999999998959,2.2418105258768713e-13,0.9999999999998346,2.435046159545632e-13,1.0000000000001008,2.131065396781077e-13,0.34979174153798404,0.36334004335724407,0.5877894414743404,0.17387722833956576,0.6571344712740305,0.14118523181291667
0.04428044280442804,1.000000000000094,2.3427785953695646e-13,0.9999999999999957,2.1990128235281385e-13,0.9999999999999708,2.2356049964638611e-13,0.9998072289152078,0.0024811867728707967,0.9932381115397501,0.01189969517076403,0.9884255971300832,0.005550659930783236,0.9991111111110843,0.019856273692170103,1.0000000000001237,2.2623563183139443e-13,0.999999999999913,2.326710411076955e-13,0.9914160320067787,0.013778743617370397,0.9999999999998959,2.2418105258768713e-13,0.9999999999998346,2.435046159545632e-13,1.0000000000001008,2.131065396781077e-13,0.34979174153798404,0.36334004335724407,0.5877894414743404,0.17387722833956576,0.6571344712740305,0.14118523181291667
0.046125461254612546,1.000000000000094,2.3427785953695646e-13,0.9999999999999957,2.1990128235281385e-13,0.9999999999999708,2.2356049964638611e-13,0.9998072289152078,0.0024811867728707967,0.9932381115397501,0.01189969517076403,0.9884255971300832,0.005550659930783236,0.9991111111110843,0.019856273692170103,1.0000000000001237,2.2623563183139443e-13,0.999999999999913,2.326710411076955e-13,0.9914160320067787,0.013778743617370397,0.9999999999998959,2.2418105258768713e-13,0.9999999999998346,2.435046159545632e-13,1.0000000000001008,2.131065396781077e-13,0.34979174153798404,0.36334004335724407,0.5877894414743404,0.17387722833956576,0.6571344712740305,0.14118523181291667
0.04797047970479705,1.000000000000094,2.3427785953695646e-13,0.9999999999999957,2.1990128235281385e-13,0.9999999999999708,2.2356049964638611e-13,0.9998072289152078,0.0024811867728707967,0.9932381115397501,0.01189969517076403,0.9884255971300832,0.005550659930783236,0.9991111111110843,0.019856273692170103,1.0000000000001237,2.2623563183139443e-13,0.999999999999913,2.326710411076955e-13,0.9914160320067787,0.013778743617370397,0.9999999999998959,2.2418105258768713e-13,0.9999999999998346,2.435046159545632e-13,1.0000000000001008,2.131065396781077e-13,0.34979174153798404,0.36334004335724407,0.5877894414743404,0.17387722833956576,0.6571344712740305,0.14118523181291667
0.04981549815498155,1.000000000000094,2.3427785953695646e-13,0.9999999999999957,2.1990128235281385e-13,0.9999999999999708,2.2356049964638611e-13,0.9998072289152078,0.0024811867728707967,0.9932381115397501,0.01189969517076403,0.9884255971300832,0.005550659930783236,0.9991111111110843,0.019856273692170103,1.0000000000001237,2.2623563183139443e-13,0.999999999999913,2.326710411076955e-13,0.9914160320067787,0.013778743617370397,0.9999999999998959,2.2418105258768713e-13,0.9999999999998346,2.435046159545632e-13,1.0000000000001008,2.131065396781077e-13,0.34979174153798404,0.36334004335724407,0.5877894414743404,0.17387722833956576,0.6571344712740305,0.14118523181291667
0.05166051660516605,1.000000000000094,2.3427785953695646e-13,0.9999999999999957,2.1990128235281385e-13,0.9999999999999708,2.2356049964638611e-13,0.9998072289152078,0.0024811867728707967,0.9932381115397501,0.01189969517076403,0.9884255971300832,0.005550659930783236,0.9991111111110843,0.019856273692170103,1.0000000000001237,2.2623563183139443e-13,0.999999999999913,2.326710411076955e-13,0.9914160320067787,0.013778743617370397,0.9999999999998959,2.2418105258768713e-13,0.9999999999998346,2.435046159545632e-13,1.0000000000001008,2.131065396781077e-13,0.34979174153798404,0.36334004335724407,0.5877894414743404,0.17387722833956576,0.6571344712740305,0.14118523181291667
0.05350553505535055,1.000000000000094,2.3427785953695646e-13,0.9999999999999957,2.1990128235281385e-13,0.9999999999999708,2.2356049964638611e-13,0.9998072289152078,0.0024811867728707967,0.9932381115397501,0.01189969517076403,0.9884255971300832,0.005550659930783236,0.9991111111110843,0.019856273692170103,1.0000000000001237,2.2623563183139443e-13,0.999999999999913,2.326710411076955e-13,0.9914160320067787,0.013778743617370397,0.9999999999998959,2.2418105258768713e-13,0.9999999999998346,2.435046159545632e-13,1.0000000000001008,2.131065396781077e-13,0.34979174153798404,0.36334004335724407,0.5877894414743404,0.17387722833956576,0.6571344712740305,0.14118523181291667
0.055350553505535055,1.000000000000094,2.3427785953695646e-13,0.9999999999999957,2.1990128235281385e-13,0.9999999999999708,2.2356049964638611e-13,0.9998072289152078,0.0024811867728707967,0.9932381115397501,0.01189969517076403,0.9884255971300832,0.005550659930783236,0.9991111111110843,0.019856273692170103,1.0000000000001237,2.2623563183139443e-13,0.999999999999913,2.326710411076955e-13,0.9914160320067787,0.013778743617370397,0.9999999999998959,2.2418105258768713e-13,0.9999999999998346,2.435046159545632e-13,1.0000000000001008,2.131065396781077e-13,0.34979174153798404,0.36334004335724407,0.5877894414743404,0.17387722833956576,0.6571344712740305,0.14118523181291667
0.05719557195571956,1.000000000000094,2.3427785953695646e-13,0.9999999999999957,2.1990128235281385e-13,0.9999999999999708,2.2356049964638611e-13,0.9998072289152078,0.0024811867728707967,0.9932381115397501,0.01189969517076403,0.9884255971300832,0.005550659930783236,0.9991111111110843,0.019856273692170103,1.0000000000001237,2.2623563183139443e-13,0.999999999999913,2.326710411076955e-13,0.9914160320067787,0.013778743617370397,0.9999999999998959,2.2418105258768713e-13,0.9999999999998346,2.435046159545632e-13,1.0000000000001008,2.131065396781077e-13,0.34979174153798404,0.36334004335724407,0.5877894414743404,0.17387722833956576,0.6571344712740305,0.14118523181291667
0.05904059040590406,1.000000000000094,2.3427785953695646e-13,0.9999999999999957,2.1990128235281385e-13,0.9999999999999708,2.2356049964638611e-13,0.9998072289152078,0.0024811867728707967,0.9932381115397501,0.01189969517076403,0.9884255971300832,0.005550659930783236,0.9991111111110843,0.019856273692170103,1.0000000000001237,2.2623563183139443e-13,0.999999999999913,2.326710411076955e-13,0.9914160320067787,0.013778743617370397,0.9999999999998959,2.2418105258768713e-13,0.9999999999998346,2.435046159545632e-13,1.0000000000001008,2.131065396781077e-13,0.34979174153798404,0.36334004335724407,0.5877894414743404,0.17387722833956576,0.6571344712740305,0.14118523181291667
0.06088560885608856,1.000000000000094,2.3427785953695646e-13,0.9999999999999957,2.1990128235281385e-13,0.9999999999999708,2.2356049964638611e-13,0.9998072289152078,0.0024811867728707967,0.9932381115397501,0.01189969517076403,0.9884255971300832,0.005550659930783236,0.9991111111110843,0.019856273692170103,1.0000000000001237,2.2623563183139443e-13,0.999999999999913,2.326710411076955e-13,0.9914160320067787,0.013778743617370397,0.9999999999998959,2.2418105258768713e-13,0.9999999999998346,2.435046159545632e-13,1.0000000000001008,2.131065396781077e-13,0.34979174153798404,0.36334004335724407,0.5877894414743404,0.17387722833956576,0.6571344712740305,0.14118523181291667
0.06273062730627306,1.000000000000094,2.3427785953695646e-13,0.9999999999999957,2.1990128235281385e-13,0.9999999999999708,2.2356049964638611e-13,0.9998072289152078,0.0024811867728707967,0.9932381115397501,0.01189969517076403,0.9884255971300832,0.005550659930783236,0.9991111111110843,0.019856273692170103,1.0000000000001237,2.2623563183139443e-13,0.999999999999913,2.326710411076955e-13,0.9914160320067787,0.013778743617370397,0.9999999999998959,2.2418105258768713e-13,0.9999999999998346,2.435046159545632e-13,1.0000000000001008,2.131065396781077e-13,0.34979174153798404,0.36334004335724407,0.5877894414743404,0.17387722833956576,0.6571344712740305,0.14118523181291667
0.06457564575645756,1.000000000000094,2.3427785953695646e-13,0.9999999999999957,2.1990128235281385e-13,0.9999999999999708,2.2356049964638611e-13,0.9998072289152078,0.0024811867728707967,0.9932381115397501,0.01189969517076403,0.9884255971300832,0.005550659930783236,0.9991111111110843,0.019856273692170103,1.0000000000001237,2.2623563183139443e-13,0.999999999999913,2.326710411076955e-13,0.9914160320067787,0.013778743617370397,0.9999999999998959,2.2418105258768713e-13,0.9999999999998346,2.435046159545632e-13,1.0000000000001008,2.131065396781077e-13,0.34979174153798404,0.36334004335724407,0.5877894414743404,0.17387722833956576,0.6571344712740305,0.14118523181291667
0.06642066420664207,1.000000000000094,2.3427785953695646e-13,0.9999999999999957,2.1990128235281385e-13,0.9999999999999708,2.2356049964638611e-13,0.9998072289152078,0.0024811867728707967,0.9932381115397501,0.01189969517076403,0.9884255971300832,0.005550659930783236,0.9991111111110843,0.019856273692170103,1.0000000000001237,2.2623563183139443e-13,0.999999999999913,2.326710411076955e-13,0.9914160320067787,0.013778743617370397,0.9999999999998959,2.2418105258768713e-13,0.9999999999998346,2.435046159545632e-13,1.0000000000001008,2.131065396781077e-13,0.34979174153798404,0.36334004335724407,0.5877894414743404,0.17387722833956576,0.6571344712740305,0.14118523181291667
0.06826568265682657,1.000000000000094,2.3427785953695646e-13,0.9999999999999957,2.1990128235281385e-13,0.9999999999999708,2.2356049964638611e-13,0.9998072289152078,0.0024811867728707967,0.9932381115397501,0.01189969517076403,0.9884255971300832,0.005550659930783236,0.9991111111110843,0.019856273692170103,1.0000000000001237,2.2623563183139443e-13,0.999999999999913,2.326710411076955e-13,0.9914160320067787,0.013778743617370397,0.9999999999998959,2.2418105258768713e-13,0.9999999999998346,2.435046159545632e-13,1.0000000000001008,2.131065396781077e-13,0.34979174153798404,0.36334004335724407,0.5877894414743404,0.17387722833956576,0.6571344712740305,0.14118523181291667
0.07011070110701106,1.000000000000094,2.3427785953695646e-13,0.9999999999999957,2.1990128235281385e-13,0.9999999999999708,2.2356049964638611e-13,0.9998072289152078,0.0024811867728707967,0.9932381115397501,0.01189969517076403,0.9884255971300832,0.005550659930783236,0.9991111111110843,0.019856273692170103,1.0000000000001237,2.2623563183139443e-13,0.999999999999913,2.326710411076955e-13,0.9914160320067787,0.013778743617370397,0.9999999999998959,2.2418105258768713e-13,0.9999999999998346,2.435046159545632e-13,1.0000000000001008,2.131065396781077e-13,0.34979174153798404,0.36334004335724407,0.5877894414743404,0.17387722833956576,0.6571344712740305,0.14118523181291667
0.07195571955719557,1.000000000000094,2.3427785953695646e-13,0.9999999999999957,2.1990128235281385e-13,0.9999999999999708,2.2356049964638611e-13,0.9998072289152078,0.0024811867728707967,0.9932381115397501,0.01189969517076403,0.9884255971300832,0.005550659930783236,0.9991111111110843,0.019856273692170103,1.0000000000001237,2.2623563183139443e-13,0.999999999999913,2.326710411076955e-13,0.9914160320067787,0.013778743617370397,0.9999999999998959,2.2418105258768713e-13,0.9999999999998346,2.435046159545632e-13,1.0000000000001008,2.131065396781077e-13,0.34979174153798404,0.36334004335724407,0.5877894414743404,0.17387722833956576,0.6571344712740305,0.14118523181291667
0.07380073800738007,1.000000000000094,2.3427785953695646e-13,0.9999999999999957,2.1990128235281385e-13,0.9999999999999708,2.2356049964638611e-13,0.9998072289152078,0.0024811867728707967,0.9932381115397501,0.01189969517076403,0.9884255971300832,0.005550659930783236,0.9991111111110843,0.019856273692170103,1.0000000000001237,2.2623563183139443e-13,0.999999999999913,2.326710411076955e-13,0.9914160320067787,0.013778743617370397,0.9999999999998959,2.2418105258768713e-13,0.9999999999998346,2.435046159545632e-13,1.0000000000001008,2.131065396781077e-13,0.34979174153798404,0.36334004335724407,0.5877894414743404,0.17387722833956576,0.6571344712740305,0.14118523181291667
