Coverage,Quantile fg. ratio (Mean Risk),Quantile fg. ratio (Std Dev),Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev),GMM_spatial (Mean Risk),GMM_spatial (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev),GMM (Mean Risk),GMM (Std Dev),GMM_pixel (Mean Risk),GMM_pixel (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev),Mean (Mean Risk),Mean (Std Dev),Threshold 0.7 (Mean Risk),Threshold 0.7 (Std Dev)
0.32,0.4079151988434934,0.04063651082821651,0.542368328842245,0.1260772153015553,0.5427796783166536,0.12705092041991892,0.38303533947381435,0.014120068872687748,0.3886343983159685,0.01991000192452675,0.4793893993021457,0.14462012362757773,0.41861278782592887,0.04856371460054523,0.42530173341975225,0.0416410565704205,0.3977998445891355,0.032190994852010754,0.3889444782031422,0.031746213558876926,0.6309983372758138,0.09238816779636772,0.45814724378335786,0.040677294866073396,0.3463084792736648,0.055067569594408,0.4029653253742777,0.03644873882357173,0.39301586489559864,0.04715984737228012,0.3942744545662815,0.03639033381727324
0.3333333333333333,0.4067240559865231,0.041579745182606626,0.5393923324413186,0.12554486354611033,0.5393455988693007,0.12668521780184736,0.38304794818982996,0.014359262967723144,0.38739348051824246,0.02061126685307006,0.48352045610289723,0.14376705348456273,0.41924097056346166,0.04896327462526095,0.4253600993435788,0.04223369752216332,0.39936293706063974,0.03278955230236039,0.3899709714975287,0.03185109665177386,0.6258975417741028,0.09377934101450044,0.45727636075561456,0.04077974933409134,0.34760361884374125,0.05441055622770892,0.40208674915365716,0.037125248615019535,0.39378146591910934,0.047701384921574365,0.39546849502768,0.03674666433038923
0.3466666666666667,0.40641211179144904,0.04259538355275106,0.533387978217174,0.12293308811525604,0.533453957627849,0.12360706209480815,0.3837656334410349,0.01732116797602683,0.3873479847940873,0.021116900867939364,0.4938173374890297,0.14156122136746319,0.4203717168085057,0.04988768937001945,0.42583323370014764,0.04362021707115838,0.4009184846915151,0.034509070917730644,0.39120211003462046,0.0317623191501853,0.6179865552704633,0.09571325603365102,0.45471806716943564,0.04040775562733982,0.34944916042383134,0.05494726165725653,0.4019374386033289,0.03666121632358563,0.3951047065377244,0.047364888247650574,0.39739181278668523,0.036186533348281015
0.36,0.4054498187891225,0.041875068160578996,0.5228766818194125,0.11769427235103509,0.5231033716231397,0.1180052667193134,0.38528158520975797,0.020567733556313646,0.3852987284265809,0.02246120757842241,0.5067109050603171,0.13670777523810193,0.42175450186261637,0.050278010153785614,0.4271051309247058,0.04475920597302475,0.4040201501987828,0.037979292746161575,0.39216528264121914,0.03101819541647706,0.6042131171037327,0.09813792765822324,0.4518352226199453,0.03933401821070334,0.35386670783951263,0.05477509799456367,0.4001138886353345,0.03672848914747618,0.39906413424512827,0.04804957777062856,0.4011147431022008,0.037962876004005254
0.37333333333333335,0.40384780236516327,0.04338538618494905,0.5126737656152529,0.11179807039287964,0.5129012554873307,0.11154646477716483,0.38838845872467676,0.02557769820429853,0.3845134089941413,0.024650258054128103,0.5223882561890251,0.13006620646831413,0.4241334720487143,0.04844063060587137,0.42764935352040473,0.043626684207388786,0.4058026103890208,0.03684373786925747,0.39370648432542343,0.03067375231717303,0.5906174099950753,0.09731879232188854,0.4498236304865688,0.039249995536131066,0.3598839621048121,0.05581760627033246,0.3977434815092044,0.03555959022012728,0.40166859018664064,0.04897262865332081,0.4061299963277458,0.03747428374586095
0.38666666666666666,0.40470099954682565,0.045336867041482404,0.5058422243181199,0.10393144820880108,0.5058761126527851,0.10366216389977109,0.3911692473759321,0.028145066130310467,0.38357266636487497,0.02530863185825812,0.5367091838962935,0.12299670049010146,0.42760049832256086,0.04811616168076815,0.4297219283739847,0.04348387840345555,0.40972939297911176,0.03881747180133987,0.3963367954206293,0.031580766915551055,0.5760805692206339,0.09336953454822305,0.4505605714985541,0.03956590850421387,0.367642256708599,0.055022671117386936,0.3972534802991415,0.0345721218133131,0.4073463520294243,0.049654016514404445,0.4116811908443293,0.03621913462274065
0.4,0.4045222427076369,0.04602192119825294,0.49893053016692007,0.09205756427207405,0.4965842343003663,0.09207683673447907,0.39550157236271993,0.030905444327484582,0.3832627880491984,0.030446881246244718,0.5488111651655599,0.11213923027871162,0.432120659612475,0.0491657559714477,0.4318094724721055,0.04514480733552855,0.41432819459550346,0.04039843202275644,0.4002361510330264,0.03177564652337631,0.5632568396109624,0.08660217073010794,0.45071054092187895,0.039711077469429555,0.3777652381961215,0.054411573914957274,0.39560738358307945,0.03473908494776048,0.4141071662758498,0.05088461152027483,0.417097203506819,0.0322949405759837
0.41333333333333333,0.4085737134942474,0.04681688268979499,0.49580379495047805,0.07954975913508186,0.4909324778646067,0.07883759652726464,0.4015713657742298,0.03384785738855931,0.3859228930676984,0.03354241079532635,0.5598734519942214,0.09494731418601642,0.4372970969238079,0.04711273061511374,0.43526469189627004,0.04302666279880825,0.4195182841665404,0.04063367426338845,0.4034847394417691,0.03223176519194748,0.5501133255407914,0.07629076712686102,0.45324485499686334,0.03846795020501171,0.3894391448038518,0.05440129182089056,0.39459327301171115,0.0340866092092728,0.423581744319232,0.05168578558046353,0.42135225516233965,0.02989785150847132
0.4266666666666667,0.4151385892854467,0.04849011834496155,0.5005024182644233,0.06913080351022219,0.4930539406818958,0.07023804083578929,0.40944973951220487,0.036402502927212164,0.39044892347167093,0.03683872735019012,0.5657390464638051,0.08199725378499892,0.4429171108898401,0.045546107696200294,0.43729954341024957,0.041591774647556354,0.42424523014475957,0.03911372490311488,0.40932898048162464,0.03296279856202755,0.5397056694255018,0.06567122539732406,0.45582817869200004,0.03762141673089821,0.4014491974418232,0.05508270069692181,0.3957690773346107,0.03329834013218349,0.43110859037081123,0.0506497383988658,0.4265952369309173,0.02893918930608584
0.44,0.42074695626680314,0.04832407335424438,0.5043837379265678,0.060594865549432934,0.4959084403626196,0.0613973718781154,0.4146378144294151,0.03574199484364657,0.3988866040204068,0.04291248269007623,0.569792563963944,0.0672853103935683,0.45087380865244725,0.04325140238549097,0.4419302737430315,0.03983693454310941,0.43044911087337945,0.039426167053720776,0.4140066796162294,0.032934755705321735,0.533788449116008,0.060924861805022365,0.46074848612054076,0.03627983440623973,0.4162176602856897,0.05442616818735981,0.39967369651731666,0.032763480608581176,0.4396699894819279,0.047871442912171124,0.429040318671417,0.027386915957077623
0.4533333333333333,0.4250197294246808,0.044167328979200324,0.5109770100237331,0.05665207961129808,0.5027515484098036,0.056368019440718224,0.4218430158390376,0.03258912124371722,0.409699160356753,0.048098121197742316,0.573554618011238,0.057448435574126634,0.455533249818719,0.03850627452931295,0.4439332274081725,0.03425145837661397,0.43618747573377215,0.03599200614675599,0.4200995589099639,0.03337109423535841,0.5315548697115331,0.053277981877394395,0.4623009749771196,0.034506711650659605,0.4272165643665344,0.05368886594788806,0.40501306248221935,0.03200695324598756,0.44735948389089236,0.04411482336569441,0.4302738621446887,0.02508794134382341
0.4666666666666667,0.4325968533719014,0.04106536178755152,0.5223742479033927,0.05138373207511896,0.5148264328171767,0.05262434207335026,0.42586955756910416,0.031116520534621855,0.42146429055893986,0.05028432613057165,0.5743946509119932,0.04678309984437351,0.4617931969900874,0.03727549500389368,0.4470231524479947,0.03361405943670039,0.440627828632718,0.03505109034922014,0.4243551270076778,0.031152168073860002,0.5286284193780996,0.04605236593884235,0.46364194830767363,0.03212699243075927,0.43706932772747875,0.05162200576144835,0.4110129184972847,0.03354569101018094,0.4533412142255299,0.03978599639584266,0.4299048549169098,0.02436311494631617
0.48,0.4376585788770122,0.037738334668635645,0.5294303903259485,0.047732140389241146,0.5247797722911026,0.04980187739987943,0.4289633861730962,0.029005925228876024,0.4323050123140359,0.04862954993118697,0.5739601269622097,0.04372695661153102,0.46789281330409954,0.0353704645112859,0.45204016714390904,0.033870234594787905,0.4463735395407942,0.03388881824764842,0.4281239795635525,0.028449191776435765,0.5280071128291595,0.04011331744064892,0.4637959246379881,0.03075121174341013,0.4470824127272978,0.049770108505642986,0.418083248302524,0.03580246558441826,0.45766157901321736,0.037341587969953814,0.4297389313594057,0.02421843738271653
0.49333333333333335,0.4395741499725767,0.035585725740420716,0.5385545429923271,0.04406438770167598,0.5346189537944952,0.04689954702854828,0.4300942414381613,0.027144300756621775,0.4419202792659478,0.04488491657182825,0.5736823630225687,0.041078249282987464,0.4747399979723957,0.03446567072995143,0.45948478962894135,0.03310029392499689,0.45175059130123374,0.032658089198197536,0.4312523424247487,0.027443440013265305,0.5275393851185401,0.0383079954717636,0.4654237873728075,0.028903662884255468,0.45791885511184266,0.045859318910586276,0.4270827597849106,0.03563104409324187,0.4618577801735193,0.03683092229649248,0.4303476219652999,0.025076892771564503
0.5066666666666667,0.4419985150598139,0.03221654650570766,0.5439834802669189,0.03922925900759136,0.5418265041260677,0.042625307798162204,0.4315572445034606,0.025839244457110857,0.4492888986063723,0.039675832900389264,0.5750673154730718,0.03752890777071116,0.4818659442428362,0.03354966182266233,0.46785317841930396,0.03416328366153826,0.45575174154577747,0.031903588367274874,0.43280825184347166,0.025253209864530873,0.5253624976158308,0.037335384163992284,0.46579593759077587,0.02796655234804015,0.4675178248033506,0.04133248709981708,0.43534378097502674,0.034874894519066585,0.4668093899481694,0.03391763572433191,0.42976237164959247,0.025093244060541947
0.52,0.4431486733054508,0.030517385546834773,0.5464127774379186,0.03621820279318214,0.546154088895075,0.03779523114040184,0.432652744595777,0.0248750337211718,0.45488186571387934,0.03772653740488024,0.5762663235693455,0.03488806145511412,0.4884098451460986,0.0319051887385161,0.47556043178999985,0.03471952800215678,0.46062095883938364,0.029652524739288245,0.4343193581294059,0.024745902210584075,0.5226692787686517,0.036116051076248636,0.46714793147580513,0.028222755296453614,0.4748076790201834,0.03820258620186902,0.4435246973480631,0.03442869991324937,0.4715484543775195,0.03444924999454309,0.43180618611151383,0.025474794859714236
0.5333333333333333,0.44467449473694026,0.028609655656047533,0.5467400159311394,0.03352168709889415,0.5491237682347447,0.03369357490048028,0.4356736088580551,0.024677685463515838,0.4594059951721667,0.034532981081174384,0.5764033298837045,0.03235502918377762,0.49381840538936206,0.030827922361365383,0.48393194785722793,0.03352344214033778,0.4631220344752712,0.027805143288136134,0.4351145393602823,0.023725725093561936,0.5199166991650565,0.03428792725153319,0.47011833702157696,0.02875068522577772,0.4819085241976165,0.03582315483375918,0.4516516349044543,0.03392976790677001,0.4773881093137674,0.03518950744524808,0.43482693903872505,0.027238685229273415
0.5466666666666666,0.4461027097544309,0.02772904520568713,0.5457836445099526,0.031136862436556785,0.5493184198672846,0.0316579256853699,0.43956099690982803,0.02509642956388728,0.4629588084817594,0.03129223343086861,0.5768635470442434,0.032636981557182636,0.4989820060059607,0.030503187971499472,0.49028029785799976,0.03298905440422827,0.4641591173705417,0.026242066156299704,0.43618041352830866,0.023222415143459334,0.5170701816529633,0.0318463173674716,0.47400248695176317,0.030076150896392866,0.4870088402696772,0.033851513968047614,0.4594247037926617,0.033622226198298924,0.483055316572071,0.034842954595791044,0.43928035750474936,0.027475394426850347
0.56,0.4487879048176869,0.026117201372591534,0.5441171683169652,0.030796167150706728,0.5479883420165064,0.030142895997655954,0.44379851060837855,0.025722232698376125,0.4652976177699593,0.029553263243788593,0.577957236850051,0.030748814941369468,0.5037266069431715,0.029804444076097326,0.4959828790293673,0.031177621411943322,0.46531636547903843,0.025089986182498022,0.4383361551066652,0.023809491224543573,0.5148018749304784,0.03049936883405523,0.47821353492495483,0.030967548118693445,0.491775187183009,0.03160583240763064,0.4662732174519496,0.03389263143568631,0.4894017650423941,0.03350349208457282,0.44434964020275286,0.02922800530669181
0.5733333333333334,0.45174377473198474,0.025994578130365795,0.5426968319788281,0.029679188324389313,0.5462931609025328,0.029558908813578796,0.44821870540775927,0.025718730698995038,0.4679586341236709,0.028488433630795184,0.5789521892798114,0.029368889793258527,0.5074956399899452,0.0291232461443945,0.5016494528377513,0.029531751471528544,0.4661785461323402,0.0238786695113401,0.44202857962240505,0.025138785392064194,0.5145262476580462,0.0306981303901848,0.4842078821857517,0.03027679220449984,0.495485534063842,0.03049583426389011,0.4738550140385145,0.03396079470846204,0.4947313546524339,0.03184732007517714,0.4499356425054959,0.029408989353712996
