Coverage,Quantile fg. ratio (Mean Risk),Quantile fg. ratio (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev),Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev),GMM_pixel (Mean Risk),GMM_pixel (Std Dev),GMM (Mean Risk),GMM (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),Mean (Mean Risk),Mean (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),GMM_spatial (Mean Risk),GMM_spatial (Std Dev),Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev),Threshold 0.7 (Mean Risk),Threshold 0.7 (Std Dev)
0.10273972602739725,0.07076951384544372,0.03074072864287039,0.07076951384544372,0.03074072864287039,0.08059182226657867,0.050417586534991114,0.119471207109752,0.028521520219677243,0.22894414491584048,0.019955598858552637,0.22894414491584048,0.019955598858552637,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.09670495629310608,0.03551092180023547,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.11365620613098144,0.03339923348719027,0.09708554744720459,0.05807906540220944,0.03209745752811432,0.0866697114872645
0.1095890410958904,0.07076951384544372,0.03074072864287039,0.07076951384544372,0.03074072864287039,0.08059182226657867,0.050417586534991114,0.119471207109752,0.028521520219677243,0.22894414491584048,0.019955598858552637,0.22894414491584048,0.019955598858552637,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.09670495629310608,0.03551092180023547,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.11365620613098144,0.03339923348719027,0.09708554744720459,0.05807906540220944,0.03209745752811432,0.0866697114872645
0.11643835616438356,0.07076951384544372,0.03074072864287039,0.07076951384544372,0.03074072864287039,0.08059182226657867,0.050417586534991114,0.119471207109752,0.028521520219677243,0.22894414491584048,0.019955598858552637,0.22894414491584048,0.019955598858552637,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.09670495629310608,0.03551092180023547,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.11365620613098144,0.03339923348719027,0.09708554744720459,0.05807906540220944,0.03209745752811432,0.0866697114872645
0.1232876712328767,0.07076951384544372,0.03074072864287039,0.07076951384544372,0.03074072864287039,0.08059182226657867,0.050417586534991114,0.119471207109752,0.028521520219677243,0.22894414491584048,0.019955598858552637,0.22894414491584048,0.019955598858552637,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.09670495629310608,0.03551092180023547,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.11365620613098144,0.03339923348719027,0.09708554744720459,0.05807906540220944,0.03209745752811432,0.0866697114872645
0.13013698630136986,0.07076951384544372,0.03074072864287039,0.07076951384544372,0.03074072864287039,0.08059182226657867,0.050417586534991114,0.119471207109752,0.028521520219677243,0.22894414491584048,0.019955598858552637,0.22894414491584048,0.019955598858552637,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.09670495629310608,0.03551092180023547,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.11365620613098144,0.03339923348719027,0.09708554744720459,0.05807906540220944,0.03209745752811432,0.0866697114872645
0.136986301369863,0.07076951384544372,0.03074072864287039,0.07076951384544372,0.03074072864287039,0.08059182226657867,0.050417586534991114,0.119471207109752,0.028521520219677243,0.22894414491584048,0.019955598858552637,0.22894414491584048,0.019955598858552637,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.09670495629310608,0.03551092180023547,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.11365620613098144,0.03339923348719027,0.09708554744720459,0.05807906540220944,0.03209745752811432,0.0866697114872645
0.14383561643835616,0.07076951384544372,0.03074072864287039,0.07076951384544372,0.03074072864287039,0.08059182226657867,0.050417586534991114,0.119471207109752,0.028521520219677243,0.22894414491584048,0.019955598858552637,0.22894414491584048,0.019955598858552637,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.09670495629310608,0.03551092180023547,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.11365620613098144,0.03339923348719027,0.09708554744720459,0.05807906540220944,0.03209745752811432,0.0866697114872645
0.1506849315068493,0.07076951384544372,0.03074072864287039,0.07076951384544372,0.03074072864287039,0.08059182226657867,0.050417586534991114,0.119471207109752,0.028521520219677243,0.22894414491584048,0.019955598858552637,0.22894414491584048,0.019955598858552637,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.09670495629310608,0.03551092180023547,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.11365620613098144,0.03339923348719027,0.09708554744720459,0.05807906540220944,0.03209745752811432,0.0866697114872645
0.15753424657534246,0.07076951384544372,0.03074072864287039,0.07076951384544372,0.03074072864287039,0.08059182226657867,0.050417586534991114,0.119471207109752,0.028521520219677243,0.22894414491584048,0.019955598858552637,0.22894414491584048,0.019955598858552637,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.09670495629310608,0.03551092180023547,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.11365620613098144,0.03339923348719027,0.09708554744720459,0.05807906540220944,0.03209745752811432,0.0866697114872645
0.1643835616438356,0.07076951384544372,0.03074072864287039,0.07076951384544372,0.03074072864287039,0.08059182226657867,0.050417586534991114,0.119471207109752,0.028521520219677243,0.22894414491584048,0.019955598858552637,0.22894414491584048,0.019955598858552637,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.09670495629310608,0.03551092180023547,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.11365620613098144,0.03339923348719027,0.09708554744720459,0.05807906540220944,0.03209745752811432,0.0866697114872645
0.17123287671232876,0.07076951384544372,0.03074072864287039,0.07076951384544372,0.03074072864287039,0.08059182226657867,0.050417586534991114,0.119471207109752,0.028521520219677243,0.22894414491584048,0.019955598858552637,0.22894414491584048,0.019955598858552637,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.09670495629310608,0.03551092180023547,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.11365620613098144,0.03339923348719027,0.09708554744720459,0.05807906540220944,0.03209745752811432,0.0866697114872645
0.1780821917808219,0.07076951384544372,0.03074072864287039,0.07076951384544372,0.03074072864287039,0.08059182226657867,0.050417586534991114,0.119471207109752,0.028521520219677243,0.22894414491584048,0.019955598858552637,0.22894414491584048,0.019955598858552637,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.09670495629310608,0.03551092180023547,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.11365620613098144,0.03339923348719027,0.09708554744720459,0.05807906540220944,0.03209745752811432,0.0866697114872645
0.18493150684931506,0.07076951384544372,0.03074072864287039,0.07076951384544372,0.03074072864287039,0.08059182226657867,0.050417586534991114,0.119471207109752,0.028521520219677243,0.22894414491584048,0.019955598858552637,0.22894414491584048,0.019955598858552637,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.09670495629310608,0.03551092180023547,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.11365620613098144,0.03339923348719027,0.09708554744720459,0.05807906540220944,0.03209745752811432,0.0866697114872645
0.1917808219178082,0.07076951384544372,0.03074072864287039,0.07076951384544372,0.03074072864287039,0.08059182226657867,0.050417586534991114,0.119471207109752,0.028521520219677243,0.22894414491584048,0.019955598858552637,0.22894414491584048,0.019955598858552637,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.09670495629310608,0.03551092180023547,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.11365620613098144,0.03339923348719027,0.09708554744720459,0.05807906540220944,0.03209745752811432,0.0866697114872645
0.19863013698630136,0.07076951384544372,0.03074072864287039,0.07076951384544372,0.03074072864287039,0.08059182226657867,0.050417586534991114,0.119471207109752,0.028521520219677243,0.22894414491584048,0.019955598858552637,0.22894414491584048,0.019955598858552637,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.09670495629310608,0.03551092180023547,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.11365620613098144,0.03339923348719027,0.09708554744720459,0.05807906540220944,0.03209745752811432,0.0866697114872645
0.2054794520547945,0.07076951384544372,0.03074072864287039,0.07076951384544372,0.03074072864287039,0.08059182226657867,0.050417586534991114,0.119471207109752,0.028521520219677243,0.22894414491584048,0.019955598858552637,0.22894414491584048,0.019955598858552637,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.09670495629310608,0.03551092180023547,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.11365620613098144,0.03339923348719027,0.09708554744720459,0.05807906540220944,0.03209745752811432,0.0866697114872645
0.21232876712328766,0.07076951384544372,0.03074072864287039,0.07076951384544372,0.03074072864287039,0.08059182226657867,0.050417586534991114,0.119471207109752,0.028521520219677243,0.22894414491584048,0.019955598858552637,0.22894414491584048,0.019955598858552637,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.09670495629310608,0.03551092180023547,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.11365620613098144,0.03339923348719027,0.09708554744720459,0.05807906540220944,0.03209745752811432,0.0866697114872645
0.2191780821917808,0.07076951384544372,0.03074072864287039,0.07076951384544372,0.03074072864287039,0.08059182226657867,0.050417586534991114,0.119471207109752,0.028521520219677243,0.22894414491584048,0.019955598858552637,0.22894414491584048,0.019955598858552637,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.09670495629310608,0.03551092180023547,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.11365620613098144,0.03339923348719027,0.09708554744720459,0.05807906540220944,0.03209745752811432,0.0866697114872645
0.22602739726027396,0.07076951384544372,0.03074072864287039,0.07076951384544372,0.03074072864287039,0.08059182226657867,0.050417586534991114,0.119471207109752,0.028521520219677243,0.22894414491584048,0.019955598858552637,0.22894414491584048,0.019955598858552637,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.09670495629310608,0.03551092180023547,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.11365620613098144,0.03339923348719027,0.09708554744720459,0.05807906540220944,0.03209745752811432,0.0866697114872645
0.2328767123287671,0.07076951384544372,0.03074072864287039,0.07076951384544372,0.03074072864287039,0.08059182226657867,0.050417586534991114,0.119471207109752,0.028521520219677243,0.22894414491584048,0.019955598858552637,0.22894414491584048,0.019955598858552637,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.09670495629310608,0.03551092180023547,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.11365620613098144,0.03339923348719027,0.09708554744720459,0.05807906540220944,0.03209745752811432,0.0866697114872645
0.23972602739726026,0.07076951384544372,0.03074072864287039,0.07076951384544372,0.03074072864287039,0.08059182226657867,0.050417586534991114,0.119471207109752,0.028521520219677243,0.22894414491584048,0.019955598858552637,0.22894414491584048,0.019955598858552637,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.09670495629310608,0.03551092180023547,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.11365620613098144,0.03339923348719027,0.09708554744720459,0.05807906540220944,0.03209745752811432,0.0866697114872645
0.2465753424657534,0.07076951384544372,0.03074072864287039,0.07076951384544372,0.03074072864287039,0.08059182226657867,0.050417586534991114,0.119471207109752,0.028521520219677243,0.22894414491584048,0.019955598858552637,0.22894414491584048,0.019955598858552637,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.09670495629310608,0.03551092180023547,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.11365620613098144,0.03339923348719027,0.09708554744720459,0.05807906540220944,0.03209745752811432,0.0866697114872645
0.2534246575342466,0.07076951384544372,0.03074072864287039,0.07076951384544372,0.03074072864287039,0.08059182226657867,0.050417586534991114,0.119471207109752,0.028521520219677243,0.22894414491584048,0.019955598858552637,0.22894414491584048,0.019955598858552637,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.09670495629310608,0.03551092180023547,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.11365620613098144,0.03339923348719027,0.09708554744720459,0.05807906540220944,0.03209745752811432,0.0866697114872645
0.2602739726027397,0.07076951384544372,0.03074072864287039,0.07076951384544372,0.03074072864287039,0.08059182226657867,0.050417586534991114,0.119471207109752,0.028521520219677243,0.22894414491584048,0.019955598858552637,0.22894414491584048,0.019955598858552637,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.09670495629310608,0.03551092180023547,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.11365620613098144,0.03339923348719027,0.09708554744720459,0.05807906540220944,0.03209745752811432,0.0866697114872645
0.2671232876712329,0.07076951384544372,0.03074072864287039,0.07076951384544372,0.03074072864287039,0.08059182226657867,0.050417586534991114,0.119471207109752,0.028521520219677243,0.22894414491584048,0.019955598858552637,0.22894414491584048,0.019955598858552637,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.09670495629310608,0.03551092180023547,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.11365620613098144,0.03339923348719027,0.09708554744720459,0.05807906540220944,0.03209745752811432,0.0866697114872645
0.273972602739726,0.07076951384544372,0.03074072864287039,0.07076951384544372,0.03074072864287039,0.08059182226657867,0.050417586534991114,0.119471207109752,0.028521520219677243,0.22894414491584048,0.019955598858552637,0.22894414491584048,0.019955598858552637,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.09670495629310608,0.03551092180023547,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.11365620613098144,0.03339923348719027,0.09708554744720459,0.05807906540220944,0.03209745752811432,0.0866697114872645
0.2808219178082192,0.07076951384544372,0.03074072864287039,0.07076951384544372,0.03074072864287039,0.08059182226657867,0.050417586534991114,0.119471207109752,0.028521520219677243,0.22894414491584048,0.019955598858552637,0.22894414491584048,0.019955598858552637,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.09670495629310608,0.03551092180023547,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.11365620613098144,0.03339923348719027,0.09708554744720459,0.05807906540220944,0.03209745752811432,0.0866697114872645
0.2876712328767123,0.07076951384544372,0.03074072864287039,0.07076951384544372,0.03074072864287039,0.08059182226657867,0.050417586534991114,0.119471207109752,0.028521520219677243,0.22894414491584048,0.019955598858552637,0.22894414491584048,0.019955598858552637,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.09670495629310608,0.03551092180023547,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.08059182226657867,0.050417586534991114,0.11365620613098144,0.03339923348719027,0.09708554744720459,0.05807906540220944,0.03209745752811432,0.0866697114872645
