Coverage,Quantile fg. ratio (Mean Risk),Quantile fg. ratio (Std Dev),GMM_spatial (Mean Risk),GMM_spatial (Std Dev),GMM (Mean Risk),GMM (Std Dev),GMM_pixel (Mean Risk),GMM_pixel (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev),Mean (Mean Risk),Mean (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev),Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev),Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev),Threshold 0.7 (Mean Risk),Threshold 0.7 (Std Dev)
0.09615384615384616,0.0674979373216629,0.024740074819825753,0.0674979373216629,0.024740074819825753,0.024963904738426208,0.03927449873976439,0.14427724184119142,0.16269076397405421,0.7804324447212275,0.29367937001433025,0.7858002175984439,0.2803334329209357,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.06407484567165375,0.028396748948458096,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.05427056032949024,0.024669940894825642,0.10916817569732666,0.07761586675263314,0.05350454664230347,0.0389415271221984
0.10576923076923077,0.0674979373216629,0.024740074819825753,0.0674979373216629,0.024740074819825753,0.024963904738426208,0.03927449873976439,0.14427724184119142,0.16269076397405421,0.7804324447212275,0.29367937001433025,0.7858002175984439,0.2803334329209357,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.06407484567165375,0.028396748948458096,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.05427056032949024,0.024669940894825642,0.10916817569732666,0.07761586675263314,0.05350454664230347,0.0389415271221984
0.11538461538461539,0.0674979373216629,0.024740074819825753,0.0674979373216629,0.024740074819825753,0.024963904738426208,0.03927449873976439,0.14427724184119142,0.16269076397405421,0.7804324447212275,0.29367937001433025,0.7858002175984439,0.2803334329209357,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.06407484567165375,0.028396748948458096,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.05427056032949024,0.024669940894825642,0.10916817569732666,0.07761586675263314,0.05350454664230347,0.0389415271221984
0.125,0.0674979373216629,0.024740074819825753,0.0674979373216629,0.024740074819825753,0.024963904738426208,0.03927449873976439,0.14427724184119142,0.16269076397405421,0.7804324447212275,0.29367937001433025,0.7858002175984439,0.2803334329209357,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.06407484567165375,0.028396748948458096,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.05427056032949024,0.024669940894825642,0.10916817569732666,0.07761586675263314,0.05350454664230347,0.0389415271221984
0.1346153846153846,0.0674979373216629,0.024740074819825753,0.0674979373216629,0.024740074819825753,0.024963904738426208,0.03927449873976439,0.14427724184119142,0.16269076397405421,0.7804324447212275,0.29367937001433025,0.7858002175984439,0.2803334329209357,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.06407484567165375,0.028396748948458096,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.05427056032949024,0.024669940894825642,0.10916817569732666,0.07761586675263314,0.05350454664230347,0.0389415271221984
0.14423076923076922,0.0674979373216629,0.024740074819825753,0.0674979373216629,0.024740074819825753,0.024963904738426208,0.03927449873976439,0.14427724184119142,0.16269076397405421,0.7804324447212275,0.29367937001433025,0.7858002175984439,0.2803334329209357,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.06407484567165375,0.028396748948458096,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.05427056032949024,0.024669940894825642,0.10916817569732666,0.07761586675263314,0.05350454664230347,0.0389415271221984
0.15384615384615385,0.0674979373216629,0.024740074819825753,0.0674979373216629,0.024740074819825753,0.024963904738426208,0.03927449873976439,0.14427724184119142,0.16269076397405421,0.7804324447212275,0.29367937001433025,0.7858002175984439,0.2803334329209357,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.06407484567165375,0.028396748948458096,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.05427056032949024,0.024669940894825642,0.10916817569732666,0.07761586675263314,0.05350454664230347,0.0389415271221984
0.16346153846153846,0.0674979373216629,0.024740074819825753,0.0674979373216629,0.024740074819825753,0.024963904738426208,0.03927449873976439,0.14427724184119142,0.16269076397405421,0.7804324447212275,0.29367937001433025,0.7858002175984439,0.2803334329209357,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.06407484567165375,0.028396748948458096,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.05427056032949024,0.024669940894825642,0.10916817569732666,0.07761586675263314,0.05350454664230347,0.0389415271221984
0.17307692307692307,0.0674979373216629,0.024740074819825753,0.0674979373216629,0.024740074819825753,0.024963904738426208,0.03927449873976439,0.14427724184119142,0.16269076397405421,0.7804324447212275,0.29367937001433025,0.7858002175984439,0.2803334329209357,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.06407484567165375,0.028396748948458096,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.05427056032949024,0.024669940894825642,0.10916817569732666,0.07761586675263314,0.05350454664230347,0.0389415271221984
0.18269230769230768,0.0674979373216629,0.024740074819825753,0.0674979373216629,0.024740074819825753,0.024963904738426208,0.03927449873976439,0.14427724184119142,0.16269076397405421,0.7804324447212275,0.29367937001433025,0.7858002175984439,0.2803334329209357,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.06407484567165375,0.028396748948458096,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.05427056032949024,0.024669940894825642,0.10916817569732666,0.07761586675263314,0.05350454664230347,0.0389415271221984
0.19230769230769232,0.0674979373216629,0.024740074819825753,0.0674979373216629,0.024740074819825753,0.024963904738426208,0.03927449873976439,0.14427724184119142,0.16269076397405421,0.7804324447212275,0.29367937001433025,0.7858002175984439,0.2803334329209357,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.06407484567165375,0.028396748948458096,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.05427056032949024,0.024669940894825642,0.10916817569732666,0.07761586675263314,0.05350454664230347,0.0389415271221984
0.20192307692307693,0.0674979373216629,0.024740074819825753,0.0674979373216629,0.024740074819825753,0.024963904738426208,0.03927449873976439,0.14427724184119142,0.16269076397405421,0.7804324447212275,0.29367937001433025,0.7858002175984439,0.2803334329209357,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.06407484567165375,0.028396748948458096,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.05427056032949024,0.024669940894825642,0.10916817569732666,0.07761586675263314,0.05350454664230347,0.0389415271221984
0.21153846153846154,0.0674979373216629,0.024740074819825753,0.0674979373216629,0.024740074819825753,0.024963904738426208,0.03927449873976439,0.14427724184119142,0.16269076397405421,0.7804324447212275,0.29367937001433025,0.7858002175984439,0.2803334329209357,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.06407484567165375,0.028396748948458096,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.05427056032949024,0.024669940894825642,0.10916817569732666,0.07761586675263314,0.05350454664230347,0.0389415271221984
0.22115384615384615,0.0674979373216629,0.024740074819825753,0.0674979373216629,0.024740074819825753,0.024963904738426208,0.03927449873976439,0.14427724184119142,0.16269076397405421,0.7804324447212275,0.29367937001433025,0.7858002175984439,0.2803334329209357,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.06407484567165375,0.028396748948458096,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.05427056032949024,0.024669940894825642,0.10916817569732666,0.07761586675263314,0.05350454664230347,0.0389415271221984
0.23076923076923078,0.0674979373216629,0.024740074819825753,0.0674979373216629,0.024740074819825753,0.024963904738426208,0.03927449873976439,0.14427724184119142,0.16269076397405421,0.7804324447212275,0.29367937001433025,0.7858002175984439,0.2803334329209357,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.06407484567165375,0.028396748948458096,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.05427056032949024,0.024669940894825642,0.10916817569732666,0.07761586675263314,0.05350454664230347,0.0389415271221984
0.2403846153846154,0.0674979373216629,0.024740074819825753,0.0674979373216629,0.024740074819825753,0.024963904738426208,0.03927449873976439,0.14427724184119142,0.16269076397405421,0.7804324447212275,0.29367937001433025,0.7858002175984439,0.2803334329209357,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.06407484567165375,0.028396748948458096,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.05427056032949024,0.024669940894825642,0.10916817569732666,0.07761586675263314,0.05350454664230347,0.0389415271221984
0.25,0.0674979373216629,0.024740074819825753,0.0674979373216629,0.024740074819825753,0.024963904738426208,0.03927449873976439,0.14427724184119142,0.16269076397405421,0.7804324447212275,0.29367937001433025,0.7858002175984439,0.2803334329209357,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.06407484567165375,0.028396748948458096,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.05427056032949024,0.024669940894825642,0.10916817569732666,0.07761586675263314,0.05350454664230347,0.0389415271221984
0.25961538461538464,0.0674979373216629,0.024740074819825753,0.0674979373216629,0.024740074819825753,0.024963904738426208,0.03927449873976439,0.14427724184119142,0.16269076397405421,0.7804324447212275,0.29367937001433025,0.7858002175984439,0.2803334329209357,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.06407484567165375,0.028396748948458096,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.05427056032949024,0.024669940894825642,0.10916817569732666,0.07761586675263314,0.05350454664230347,0.0389415271221984
0.2692307692307692,0.0674979373216629,0.024740074819825753,0.0674979373216629,0.024740074819825753,0.024963904738426208,0.03927449873976439,0.14427724184119142,0.16269076397405421,0.7804324447212275,0.29367937001433025,0.7858002175984439,0.2803334329209357,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.06407484567165375,0.028396748948458096,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.05427056032949024,0.024669940894825642,0.10916817569732666,0.07761586675263314,0.05350454664230347,0.0389415271221984
0.27884615384615385,0.0674979373216629,0.024740074819825753,0.0674979373216629,0.024740074819825753,0.024963904738426208,0.03927449873976439,0.14427724184119142,0.16269076397405421,0.7804324447212275,0.29367937001433025,0.7858002175984439,0.2803334329209357,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.06407484567165375,0.028396748948458096,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.05427056032949024,0.024669940894825642,0.10916817569732666,0.07761586675263314,0.05350454664230347,0.0389415271221984
0.28846153846153844,0.0674979373216629,0.024740074819825753,0.0674979373216629,0.024740074819825753,0.024963904738426208,0.03927449873976439,0.14427724184119142,0.16269076397405421,0.7804324447212275,0.29367937001433025,0.7858002175984439,0.2803334329209357,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.06407484567165375,0.028396748948458096,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.024963904738426208,0.03927449873976439,0.05427056032949024,0.024669940894825642,0.10916817569732666,0.07761586675263314,0.05350454664230347,0.0389415271221984
0.2980769230769231,0.06744473105669022,0.024737023205904672,0.06744473105669022,0.024737023205904672,0.025018699288368224,0.03925874040667704,0.14520684583058271,0.16489593272861733,0.7800382391830597,0.29351918840636093,0.785406012060276,0.28017317361864535,0.025018699288368224,0.03925874040667704,0.025018699288368224,0.03925874040667704,0.025018699288368224,0.03925874040667704,0.06410065472126007,0.028370697787446872,0.025018699288368224,0.03925874040667704,0.025018699288368224,0.03925874040667704,0.025018699288368224,0.03925874040667704,0.054065080841713485,0.024174836792072003,0.10894799224535623,0.07761293442480456,0.0535530280272166,0.03893470365212804
0.3076923076923077,0.06739099540313086,0.02473411220872044,0.06739099540313086,0.02473411220872044,0.025188772201538086,0.03924168429751689,0.14522723802609835,0.1637882463316262,0.7790824427681122,0.29355645689780385,0.7847046683805141,0.27990799648381703,0.025188772201538086,0.03924168429751689,0.025188772201538086,0.03924168429751689,0.025188772201538086,0.03924168429751689,0.0639874939918518,0.028372843959010827,0.025188772201538086,0.03924168429751689,0.025188772201538086,0.03924168429751689,0.025188772201538086,0.03924168429751689,0.05439834023051792,0.02471807900811968,0.10885828178127606,0.07755938452466457,0.053457793432474136,0.038890877771024415
0.3173076923076923,0.06738156380256016,0.024719722852206288,0.06738156380256016,0.024719722852206288,0.025400410672028858,0.03932426531275681,0.14463194964009649,0.15986140716333683,0.777684755726892,0.2935392577529912,0.7823796533646294,0.2805040135194187,0.025400410672028858,0.03932426531275681,0.025400410672028858,0.03932426531275681,0.025400410672028858,0.03932426531275681,0.06399236365159353,0.028333479040440295,0.025400410672028858,0.03932426531275681,0.025400410672028858,0.03932426531275681,0.025400410672028858,0.03932426531275681,0.05438656373553807,0.024714373751598677,0.10901999819278717,0.07746126487193773,0.05349755084911983,0.03884438342047196
0.3269230769230769,0.06711503352920214,0.024903780822260094,0.06711503352920214,0.024903780822260094,0.025896566523114842,0.03910255584145569,0.14662526600026887,0.16092706580435434,0.7710326706609861,0.2939926764775245,0.7776580797481001,0.28087984995024984,0.025896566523114842,0.03910255584145569,0.025896566523114842,0.03910255584145569,0.025896566523114842,0.03910255584145569,0.06365902085800966,0.028535015963932375,0.025896566523114842,0.03910255584145569,0.025896566523114842,0.03910255584145569,0.025896566523114842,0.03910255584145569,0.05510640211282957,0.025653637567512103,0.10793849429885545,0.07717177783633135,0.05399954045301392,0.03877860895596288
0.33653846153846156,0.06654263523817064,0.02459201976608858,0.06654263523817064,0.02459201976608858,0.027237640692932257,0.0390327376756868,0.15181137411301412,0.1627336911326028,0.7606408341100837,0.29559884454060037,0.7672448482635835,0.28136417432332717,0.027237640692932257,0.0390327376756868,0.027237640692932257,0.0390327376756868,0.027237640692932257,0.0390327376756868,0.06329643220434457,0.0286532716586301,0.027237640692932257,0.0390327376756868,0.027237640692932257,0.0390327376756868,0.027237640692932257,0.0390327376756868,0.05564461981209499,0.02626524619071707,0.1057936546959829,0.07645189355993398,0.054193535573567674,0.038286217183469654
0.34615384615384615,0.06606406383460217,0.024627165735788607,0.06606406383460217,0.024627165735788607,0.029156563256562705,0.0402162039757073,0.15996018541871368,0.1644792772547212,0.7428916421916567,0.29817432132882016,0.7506461009097568,0.2836832935172156,0.029156563256562705,0.0402162039757073,0.029156563256562705,0.0402162039757073,0.029156563256562705,0.0402162039757073,0.0634195131518753,0.02904046639207095,0.029156435702622885,0.040215940363336235,0.029156563256562705,0.0402162039757073,0.029156563256562705,0.0402162039757073,0.05756327442491555,0.027005658849456195,0.10353200527268742,0.07500521171829168,0.05474896935800367,0.038169471833694193
0.3557692307692308,0.06535166676152175,0.02418440908362047,0.06535166676152175,0.02418440908362047,0.03181549220998201,0.040181067143356515,0.17432347872473397,0.171739461240326,0.7170469238861585,0.2943840045656296,0.721998611649548,0.28230032276514244,0.03181549220998201,0.040181067143356515,0.03181549220998201,0.040181067143356515,0.03181549220998201,0.040181067143356515,0.0633746477558926,0.02911225385862911,0.03176808139402781,0.040060780834659825,0.03181549220998201,0.040181067143356515,0.03181549220998201,0.040181067143356515,0.05960801869173446,0.028524380986975243,0.10051850596591505,0.0723461190228137,0.05764465069866153,0.03842588670436249
0.36538461538461536,0.06613648318912818,0.02586651257609246,0.06613648318912818,0.02586651257609246,0.0373229672830329,0.04305061315559577,0.19204366368764342,0.18325609630551037,0.6829129819058191,0.29408874184612604,0.6888998549586158,0.2814427521753562,0.0373229672830329,0.04305061315559577,0.0373229672830329,0.04305061315559577,0.0373229672830329,0.04305061315559577,0.06421964664211091,0.02864533780236849,0.03718503983749284,0.04278803265463945,0.0373229672830329,0.04305061315559577,0.0373229672830329,0.04305061315559577,0.06346511504837123,0.030272972022929875,0.09947321216133545,0.06969423162230408,0.060013164133649585,0.038709291247813755
0.375,0.0680208560117202,0.028182567821053148,0.0680208560117202,0.028182567821053148,0.04271183557717661,0.046092531662147405,0.1963071720829848,0.1739098190466801,0.6451798297337219,0.2953392299819984,0.6538227319224957,0.28209683112686695,0.04271183557717661,0.046092531662147405,0.04271183557717661,0.046092531662147405,0.04271183557717661,0.046092531662147405,0.06496024702578072,0.028488190153625727,0.04263788697439185,0.04602681245989955,0.04271183557717661,0.046092531662147405,0.04271183557717661,0.046092531662147405,0.06921916037104232,0.03354311434175152,0.09652990870190835,0.06660802411382677,0.06367430163986151,0.038473496263781354
0.38461538461538464,0.06961565692503015,0.03037686968450263,0.06961565692503015,0.03037686968450263,0.049874079599377306,0.0475606969427644,0.2038609335403648,0.16511376735767888,0.5990888945423462,0.28335659032672406,0.6061451072697097,0.2761919922221773,0.049874079599377306,0.0475606969427644,0.049874079599377306,0.0475606969427644,0.049874079599377306,0.0475606969427644,0.06658501256579537,0.02851063498649971,0.0495012501985465,0.04663390992887216,0.049874079599377306,0.0475606969427644,0.049874079599377306,0.0475606969427644,0.07486325254950926,0.034577394480489146,0.09477221213479411,0.06209399572318907,0.06717296639482978,0.03770156387614644
0.3942307692307692,0.07432462344418547,0.03620556286752296,0.07432462344418547,0.03620556286752296,0.05922766821115004,0.04964226980765357,0.2200859561252453,0.164477185657529,0.549181186771976,0.2683982480337913,0.5550032263518453,0.2631935463269927,0.05922766821115004,0.04964226980765357,0.05922766821115004,0.04964226980765357,0.05922766821115004,0.04964226980765357,0.06877940543869412,0.027328157959482617,0.058376566843993165,0.048465372530948805,0.05922766821115004,0.04964226980765357,0.05922766821115004,0.04964226980765357,0.07972103212879235,0.033694129909260656,0.09518390999650554,0.05772173855191544,0.070950974629365,0.03602027793669096
0.40384615384615385,0.08070361519619283,0.039843013339532274,0.08070361519619283,0.039843013339532274,0.06688455224371585,0.050694980457977934,0.21765119090908902,0.14372331185563375,0.5011923520706416,0.24980809252614627,0.5066090895149731,0.2484030656053306,0.06688455224371585,0.050694980457977934,0.06688455224371585,0.050694980457977934,0.06688455224371585,0.050694980457977934,0.07145249417899364,0.026002382247339497,0.06626007304852624,0.05035385609824918,0.06688455224371585,0.050694980457977934,0.06688455224371585,0.050694980457977934,0.08484215736112131,0.032626571233197295,0.09390598390231608,0.05145226539485925,0.07385604681009622,0.03323501023054663
