Coverage,GMM_pixel (Mean Risk),GMM_pixel (Std Dev),GMM_spatial (Mean Risk),GMM_spatial (Std Dev),Threshold 0.7 (Mean Risk),Threshold 0.7 (Std Dev),GMM (Mean Risk),GMM (Std Dev),Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev),Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),Quantile fg. ratio (Mean Risk),Quantile fg. ratio (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev),Mean (Mean Risk),Mean (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev)
0.6051660516605166,0.6418843425392975,0.020571253140272163,0.7303286028180612,0.02350403394872461,0.7294945639737405,0.02332599756476141,0.5869294165702791,0.020205555577140235,0.5586846346236666,0.019806228593290606,0.5579588081126083,0.011932855908610374,0.7283044072688074,0.024123752950492766,0.7278907215488043,0.022186702300883685,0.7139293102395493,0.02244588696468068,0.6628709699458855,0.02245268681714142,0.6449826663484214,0.02132498752805179,0.6459385099144429,0.02103868745873507,0.6559293024980297,0.020977154238393105,0.5911613846194834,0.01988887641429259,0.5522301056759791,0.01885470324981794,0.5781990563414665,0.0187186078562397
0.6070110701107011,0.6424232379033602,0.0204697178362465,0.7284655390364776,0.023545599814060878,0.7273844164120927,0.023222006803613287,0.5865554969861257,0.019994529870483314,0.5588690082829804,0.019615251895862856,0.5579588081126083,0.011932855908610374,0.7262412912531854,0.02389851547330806,0.7262633602168166,0.02223364271314324,0.7123509107367826,0.02218813998575356,0.6617119478941029,0.022405832284382494,0.6439763296243074,0.021412342692310966,0.6448369127949708,0.021082825515987023,0.6550638651679083,0.020850311874273175,0.5908964500103837,0.019932571175985625,0.5522910108575573,0.01893423971290019,0.5781146057186756,0.018858715942845536
0.6088560885608856,0.642939893785362,0.020239019409068637,0.7265389618335212,0.023612913448982285,0.7254362301377237,0.023332458283348186,0.5866019374429324,0.020030428104836934,0.5588575083272045,0.01955372273981539,0.5579588081126083,0.011932855908610374,0.7243704675166261,0.023739702104639823,0.7246460039039281,0.022297125427169866,0.710868847889055,0.021980824862162053,0.6605347777836845,0.022312961558690225,0.6430400375774193,0.021372640430834283,0.6438568583827744,0.020988239140511244,0.6543912690185979,0.02071538090639214,0.5907577536289438,0.019848871614720518,0.5524545469305155,0.01889453343726351,0.5780096431557284,0.01876190974104754
0.6107011070110702,0.6432227742788658,0.020202752211114783,0.7243717743101509,0.023519707622963862,0.7235578989473829,0.02327844765238398,0.5864733490782423,0.019987386641285472,0.5589064000549813,0.019441491095562126,0.5579588081126083,0.011932855908610374,0.7224421736368507,0.023539985440889526,0.7229743295776245,0.02223941939316404,0.7094700870652951,0.021567349246947684,0.6595402345787967,0.02239158663321819,0.6420507937632177,0.021281927301655575,0.6426723233497735,0.02095316630696992,0.6535088834626459,0.020616097535162012,0.5905423893025638,0.019853465708668996,0.5526764263353986,0.018807781580206916,0.5778368337983362,0.018777851790430896
0.6125461254612546,0.6434344352156638,0.020149904893490295,0.7224695553751891,0.02360341948061991,0.7215997241260101,0.02341573511298659,0.5862486982231448,0.019873141706458732,0.5589077441494287,0.019358249127841988,0.5579588081126083,0.011932855908610374,0.720427444058479,0.023463816632648817,0.7214479355665206,0.022411754985610936,0.7081075940942613,0.021328633115433173,0.6584296019620982,0.022300617618626145,0.6412101297329703,0.021290349554810795,0.6414404793688825,0.020928390393657854,0.6527631424121536,0.02066960335321758,0.5904518798912619,0.019657301175806424,0.5528114075590093,0.01871109765945267,0.5776550713451497,0.018569354094719003
0.6143911439114391,0.6436551346394671,0.02012280510474204,0.7204362324078128,0.023543700189647444,0.7196113435981883,0.023365188286318558,0.586064181409804,0.019661470726708354,0.5589352118127864,0.019238060661602704,0.5579588081126083,0.011932855908610374,0.7184584030388493,0.023281796327831564,0.7198168240260823,0.022392357238061007,0.7065847786478817,0.020936269384481714,0.6572995768338172,0.02240471793567422,0.6404843847891258,0.021089438429353326,0.6403038559303046,0.020916361873653314,0.6520402439675304,0.020633602622622666,0.5902025657770227,0.01964189327582446,0.5531142769693118,0.018827377902076184,0.5772658822299698,0.01852376391326277
0.6162361623616236,0.6438807415356724,0.02010440072185077,0.7184493935366482,0.02345412479144476,0.7175778086590657,0.023390964615850707,0.5859754436363032,0.019688593879384597,0.5586526468723403,0.019116107351521867,0.5579588081126083,0.011932855908610374,0.7166304457609226,0.02310233679091641,0.7181231981367341,0.022444494428764835,0.7052262456861849,0.020706617332918023,0.6560918949594612,0.02237788738935415,0.6397394094544646,0.021184242675745816,0.6392664900408147,0.020955956623528685,0.6512743820405932,0.02042876786236629,0.590111652192307,0.019569120894146756,0.5535115208684406,0.018680564818831277,0.576875173514915,0.01848206555901934
0.6180811808118081,0.6437143956116721,0.020093987000396486,0.7164636248455508,0.02330665600585791,0.7154506189348446,0.023472096542064128,0.5858795731270333,0.019577804910805633,0.5583650054621743,0.018934114150738483,0.5579588081126083,0.011932855908610374,0.7147939190928881,0.023047891739264748,0.7164127688384877,0.02244119263546078,0.7039159262519044,0.020473285462956514,0.6548965492461988,0.02234901056322688,0.6388121191850364,0.021072502636370623,0.638148106223325,0.020940665676550146,0.6505201886914977,0.02026799977740332,0.5898521921064824,0.019157820652014657,0.5538487633466204,0.0185105842792273,0.5764300546654171,0.01825694430695903
0.6199261992619927,0.6437023755421155,0.02025144112202157,0.7146253178824407,0.023304020078569364,0.7135186497941703,0.023305451335182296,0.5856851535837031,0.019575904389847493,0.5581559932997971,0.01883363320955482,0.5579588081126083,0.011932855908610374,0.7129748169299787,0.023031215195713862,0.714663064897185,0.022426587327041378,0.7027232403505586,0.020309144746563913,0.6537024747898798,0.022210368303673792,0.6381405789826291,0.020798621818702172,0.637019425360272,0.02074369853851202,0.6496483580033905,0.020226558934591115,0.5896185958945551,0.018935571984983558,0.554231656921249,0.01858066897682202,0.5759736881373094,0.018063772850173226
0.6217712177121771,0.6436451091603798,0.0201763066337206,0.7128171528396555,0.023199804276814368,0.7115561747471381,0.02333496149518023,0.5856261532602872,0.0194514206028166,0.5578545583664213,0.018767818918936394,0.5579588081126083,0.011932855908610374,0.7111263234252684,0.022846309300959888,0.7128951744370677,0.022315421359141184,0.7015455513542015,0.020119098115796097,0.6524549126605415,0.022154129036897532,0.6373456150393703,0.02082299988362895,0.6360146606187964,0.020622503225268245,0.6489139646289067,0.020159391626188385,0.5892311602299058,0.018824841654466132,0.5545038035116563,0.018642523342800366,0.5753905470900447,0.018080719207960387
