Coverage,Threshold 0.7 (Mean Risk),Threshold 0.7 (Std Dev),Quantile fg. ratio (Mean Risk),Quantile fg. ratio (Std Dev),Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev),GMM (Mean Risk),GMM (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),GMM_pixel (Mean Risk),GMM_pixel (Std Dev),GMM_spatial (Mean Risk),GMM_spatial (Std Dev),Mean (Mean Risk),Mean (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev)
0.37333333333333335,0.4238765802041494,0.029115344711471043,0.4403266679268172,0.007873220408831998,0.4702011606461486,0.048677319408111916,0.4393923138322782,0.0062151764744605995,0.42220416577898895,0.027303166244261417,0.374720103974905,0.01889204923899012,0.44924417933005856,0.043211160117632645,0.4340520726987861,0.04985785091973281,0.4154011488191733,0.024131503702183758,0.41345114462563054,0.030641810178832295,0.41743627606288525,0.03213274164604439,0.3984677599481764,0.021685598099384886,0.4082014838150099,0.023997693222196703,0.45314022080389865,0.020616289759981376,0.43272100309919975,0.028702273205652426,0.4237806016069304,0.0639447525053636
0.38666666666666666,0.4220772321770168,0.027184387740106605,0.44025448993280497,0.008709822599850125,0.46528898086296616,0.045093054936652575,0.43885557422367255,0.0068314098890458344,0.4210302019602138,0.02542154557962167,0.37906920888743995,0.021077493439648435,0.4488490310173621,0.03971565720734871,0.4367192499405344,0.04570297316582961,0.41725083996761164,0.022611877598060184,0.4156105100091074,0.02823037829911921,0.41591123940725505,0.029458666896097517,0.40197648582715434,0.02156120701003345,0.40798564323060893,0.023715563826401113,0.4513197617017772,0.01950505149100622,0.4361835837094996,0.027139666144901844,0.43191637539104044,0.06170281650371761
0.4,0.4203240058848813,0.02439000483654758,0.44120468262052337,0.010231389500358175,0.46173687743202146,0.041446063217443846,0.4380106910323823,0.008089294435407075,0.4197250466878487,0.023126822658776934,0.3843756252738735,0.022715759884428845,0.4476800389656025,0.035972778780328965,0.43823836297284846,0.0408659879534461,0.41889722760596987,0.020417507721052577,0.4163524796038162,0.025508570300212616,0.41484474757156686,0.027336649489894362,0.40540412174456636,0.020883910980922474,0.40992924063787406,0.023800211783509457,0.4498935404154816,0.01875715299452725,0.4395519271501976,0.02563193370749602,0.439223751053176,0.05735697221057412
0.41333333333333333,0.4178801593485867,0.02264365743695496,0.44252097372327825,0.011983110775281733,0.45714722137685787,0.03833487273471184,0.4370282114564926,0.009359314887414177,0.41937723592673726,0.02086370847715137,0.38940164507958946,0.02288729083401143,0.445555617318964,0.03324790557585149,0.439334875141095,0.03606142768231314,0.4214515482997552,0.018740260398124285,0.41663350105120434,0.0227086089702501,0.4148537749335687,0.025408687484337368,0.409433927050057,0.020948774722451702,0.41250478498564663,0.023436243158317955,0.44863930366279686,0.01772123420210779,0.441882466456057,0.022999554788350918,0.44417084436367527,0.05124170812792815
0.4266666666666667,0.41731319787412924,0.02024391192053726,0.4437924327494512,0.013425622134403209,0.45173034805631507,0.03398578546267176,0.4366339394411949,0.00966798445088817,0.418669841643966,0.01845373125885484,0.39478261395225356,0.021874706139995558,0.4448630087634138,0.030907099425438202,0.440517657339555,0.032758439312332834,0.42418124352380315,0.017337927103418284,0.4159101568556191,0.02026223457582295,0.4152916318000349,0.024648431904973546,0.4137970795077311,0.02045997781286354,0.41545197993845084,0.02317180619998461,0.44641120110885163,0.0166791934349688,0.4454799974690671,0.019348397849746662,0.4502252541895235,0.04378387098451859
0.44,0.41856922663198715,0.01757576405002652,0.44485578605943377,0.014881373576672066,0.4478176656717624,0.029770119487315318,0.43556497851621084,0.009744360278118572,0.4190901783754041,0.015865081063934396,0.40000378090827454,0.02050580516792365,0.4430412774598225,0.02728066357844183,0.439194062875035,0.028868012055835453,0.42527054639631257,0.016135273929809454,0.4147833606104237,0.017158675945550015,0.4172305433741411,0.0211516807159364,0.41795077206224185,0.019679905369949263,0.41840087885938887,0.021957101032767667,0.4459278232399156,0.014754136695259093,0.4480180247800927,0.01705298381379752,0.45502182822986803,0.03584144094789291
0.4533333333333333,0.42014779678852104,0.016110790312214074,0.4462396265169852,0.015695801356205817,0.44459210868985444,0.023932141986707,0.4353469435082103,0.010473881754238948,0.4196262909449333,0.013749939254022476,0.4039791896020705,0.018062155057939636,0.4406905143680246,0.02301673911828739,0.4379462827843273,0.023740954797227185,0.4273313533640994,0.015516935961449025,0.4132583282518448,0.014904892612741897,0.4187323750504243,0.019475389753489704,0.42138989552455397,0.01865035380752617,0.42179100955775006,0.02204770279385729,0.4457323913524405,0.013238097358345177,0.4493282228071782,0.014690427419883162,0.4582321077526774,0.028781856008163166
0.4666666666666667,0.42214380501739474,0.015345047326526619,0.4480454590178078,0.015893301260446347,0.4427454185403863,0.021240296786894923,0.4356231508174944,0.010661753960653761,0.41963811112571314,0.01313739163480126,0.4070644199142066,0.014686953290327851,0.4393862833955157,0.020979945120259327,0.4372695599895336,0.021079826922158904,0.428087828231264,0.01592320998853291,0.41234355138639894,0.013462569616956731,0.4205284233983772,0.01819192042132373,0.4251459458219385,0.017556353621994914,0.4260264048600044,0.021248437374648963,0.4459684748700854,0.012492326680542799,0.4501210789662886,0.013281428926702957,0.4579504807826388,0.024753420478011143
0.48,0.42413170558341334,0.014511233631926539,0.4500460156359506,0.016797518456643998,0.4415068541976833,0.0188497630070326,0.4360489921282101,0.010670062099012395,0.4204531243986243,0.01231936072072971,0.4092262339208081,0.01255549932044498,0.4380704108696282,0.01869813574674249,0.43593591268074805,0.018768855540875796,0.4296862236816932,0.015532164066601862,0.41212956419863034,0.012337786746362656,0.42297887196436845,0.01758415242196745,0.4279854461550132,0.018098205612866874,0.42934980002466233,0.02009561483539751,0.4468501703290133,0.012330480162530025,0.45152571427625726,0.012074989050007152,0.4570683233257496,0.02168168065426764
0.49333333333333335,0.42594951859554003,0.013548404728962116,0.45218871483066636,0.01615898569444769,0.4414094240765598,0.01719439809669147,0.4367757798927589,0.010323981840396521,0.42179032874375827,0.01129820192562187,0.41084972001842707,0.010759981799984879,0.43745251390910705,0.01668470178442032,0.43537744126409544,0.016418910103447096,0.43066399329286875,0.014835650866981577,0.41223060717882987,0.010950993831235501,0.4247245393523016,0.01602391969676913,0.4314781103324869,0.017503947632261423,0.43266765873378005,0.01789174750206869,0.4485362423806149,0.011948336688830899,0.4534285286365005,0.011387162647430085,0.456672779915082,0.01891082511971314
0.5066666666666667,0.4274951086504894,0.013029349449138432,0.4545200995979689,0.016142048468350625,0.442231391663192,0.016307925682763114,0.4377265896539118,0.010902190970550587,0.4232266075527189,0.011199911761063702,0.41170050563558425,0.010230587504457213,0.43738194041438067,0.01588253774403398,0.4356082705053109,0.015185616917029802,0.43123882526459484,0.01399808240287161,0.41330436182999913,0.010601289720770317,0.42658854179957567,0.015236568074190776,0.433473856559084,0.017093157416466394,0.435771107847371,0.016492774436067736,0.45011420056431967,0.011358921296848458,0.4547071342257074,0.011052146393020747,0.45582707684594964,0.01729554564956599
0.52,0.428711025180169,0.012882885457022457,0.4561790594559877,0.015448142697207531,0.4438588931886444,0.01556609870304428,0.4382971866523439,0.010956302485032533,0.42471003213407094,0.01083462681045473,0.41279900897851585,0.0094349027709191,0.4378103629627798,0.014561873986573447,0.4353417560950858,0.014060262258556054,0.4319184770897597,0.013471027776912533,0.4144830458583832,0.010517937647524895,0.42823517974521486,0.014293932709847584,0.4363883048307224,0.015740050356109057,0.43851357252901857,0.015335481497385815,0.45132957301976045,0.010851677339253865,0.4558485512593864,0.010947984890083043,0.4550433011538062,0.01538979029513022
0.5333333333333333,0.43017970665778954,0.012553890375936813,0.4580673426660501,0.015482501669943253,0.4452051568508246,0.014586462496595674,0.4391694985662192,0.010428172490713388,0.4266615818012925,0.010990952655347079,0.4142065032610513,0.009283485006048925,0.43924953747530954,0.013818254754204007,0.43624154834631323,0.013363006091661129,0.4330820934233026,0.012809646574461587,0.4161664521569592,0.010070733053293885,0.42994963722662904,0.013640832226462287,0.43929449584914776,0.015350618130657164,0.44090516520270356,0.01422769596630906,0.45164393485798504,0.010265158246531214,0.4562317641147126,0.01079780190075212,0.4545926666704528,0.014695804403506497
0.5466666666666666,0.4320384465712691,0.012339774295843379,0.45998003019828543,0.01582652489416091,0.44678296740571893,0.013956160712848083,0.43954172940915964,0.01044373195054946,0.4284090086736808,0.010987826572643007,0.4159474093835025,0.009389826316809275,0.4406478951379347,0.013450000333298457,0.437448376119429,0.01307527448573491,0.4338717587026861,0.012465821005856866,0.41799203724003803,0.009917860082912998,0.4315319132812476,0.0128627538824501,0.4411258172320166,0.014228729797133587,0.4425135716391248,0.012744225735728048,0.4519673526293407,0.009967690264288183,0.45586777265707823,0.010651287333777059,0.45383106211160584,0.01364414830020629
0.56,0.43394761287525613,0.011906482767410633,0.46232891404588544,0.015441799668884825,0.4484995036430223,0.013537082721782605,0.4401196437551565,0.01014182978841713,0.43002915278264237,0.010721904550391794,0.4176877596250976,0.009629127190980247,0.4420424050854491,0.013354556073038294,0.4392477729906205,0.013062846386787157,0.4349622417421845,0.01198694792442528,0.42024962592781295,0.010217109275864753,0.4333543330826972,0.01251761080292548,0.44345113167501143,0.013232052286287274,0.4433857037987314,0.011817638235680272,0.4519486741474417,0.010065528018009294,0.4557354430684935,0.010538465108785063,0.4529667434398228,0.012772114133760233
0.5733333333333334,0.4357170823121377,0.011807246929240456,0.4649557020393131,0.01501589283669887,0.44979440982575103,0.013215081208298894,0.4408579328153615,0.010250832826442454,0.4319278189683468,0.010316969559198497,0.41980332449538243,0.009798313631329136,0.44375548947808485,0.012795757362551419,0.4407487265137716,0.012839038633655115,0.43620756740414246,0.011329397098301512,0.4223545608450188,0.01017599104261007,0.43517468747134874,0.012073609207180131,0.44464621051016856,0.012779893881559095,0.44392467970025656,0.011293934760654416,0.45163523504891845,0.009961358048329153,0.4555707654692117,0.010172673803840147,0.4525154096944838,0.012327475838861185
0.5866666666666667,0.4380781570932602,0.01164198420856328,0.46686680489258026,0.014250535260563569,0.45106647686493234,0.012996863654058577,0.4418063942781164,0.010214350913041254,0.43346135766249316,0.010297389936661648,0.4220522122362096,0.009931777664861249,0.44544084748681384,0.012849010220385659,0.44236252296000994,0.012668921051985674,0.43754833796753256,0.011218782139899311,0.4244958492007317,0.010228640990375088,0.4368812073242726,0.011854406371079493,0.4460811378174623,0.012185207100597534,0.44418168072358183,0.010684123816622912,0.4511769246649514,0.009967114655810174,0.4551642080918468,0.010179791633863393,0.4522769497499316,0.011748561936205274
0.6,0.44026127144465355,0.011347991981949237,0.4685277171854941,0.013897311480210875,0.45253503401706774,0.01290761997006444,0.4429863194074015,0.010140531938973749,0.43497916531401787,0.009925576893511517,0.4244269617987287,0.010056998334991449,0.44750902384465335,0.0127694222895499,0.4443821458840489,0.012861249389042448,0.4393088034108245,0.011185792912409787,0.426562966905033,0.010216769225271573,0.43862632108130845,0.011606685044920921,0.4471546548832656,0.011395626712126149,0.4449629976581441,0.010464474269651953,0.45072526048496053,0.009604292499789096,0.4545357932668563,0.010030081129967623,0.45238181112029563,0.01163042245342236
0.6133333333333333,0.44224529212997815,0.011375504637459162,0.4696348560816748,0.013224285281607205,0.4541348889447761,0.012726954525371351,0.44435324899749884,0.009853748861026126,0.43638899895968947,0.009677484533380926,0.4268336832945933,0.010017468312391385,0.4497036319259124,0.013068547341686776,0.44699098503725315,0.013059996509292703,0.44136748030154566,0.011104998354529742,0.4288394130562232,0.009961352949424246,0.4405269845121717,0.01127005584656737,0.4480869873954364,0.011087758313020273,0.4457386085396053,0.01090952468935824,0.4503736237414413,0.009497317087547705,0.45371001218954027,0.009873496623121555,0.4531338010242625,0.011482602153517957
0.6266666666666667,0.4443048286407217,0.011205597381322867,0.4702786216496923,0.012844789183899436,0.45561234973350834,0.01255770761571275,0.44530878089893483,0.00950603832093886,0.4376118218094729,0.00931468622662009,0.42927654274061844,0.009952094758324294,0.4521306094112353,0.01285121203848084,0.4497882301707529,0.01329087287419073,0.44344967944877783,0.011254884227920325,0.4310199858932645,0.00964276862133294,0.4427339845405824,0.011198981090927424,0.44875440513808307,0.010934865368192513,0.4471291972587662,0.010715633498219999,0.4502999340119895,0.00933190532759163,0.4531175462610652,0.009315871243658052,0.4545136027056326,0.011470680983481713
0.64,0.4467243683954632,0.011503043094788468,0.470315831419903,0.01227014098480754,0.4575329461519222,0.012425609180170435,0.4461717357407371,0.009153395310441933,0.43851995628677665,0.009335961679383775,0.43145527589027755,0.009574717909703755,0.454578026959895,0.012500677345475792,0.45277612019215707,0.013117727061933504,0.44557833546268255,0.01124253424793801,0.4331359661240141,0.009313240118893812,0.4450925905482592,0.010999841321902414,0.4495141075313091,0.010407451394163587,0.44853822745809124,0.01082038083031796,0.450501096842727,0.009253735465572819,0.4531423726387361,0.00926926425780083,0.45591171210308756,0.011529128744719773
0.6533333333333333,0.4486311401383197,0.011489530120207115,0.46995345607345745,0.011926576708394917,0.45964533872183455,0.012284699068798274,0.44673145239954204,0.008911957209733099,0.4398038719216762,0.00929882125347877,0.4336870297993433,0.009240090208521375,0.45718379902769885,0.012394687409750204,0.45552145668680827,0.012815493085313809,0.44794393922713055,0.011320046381519958,0.4350461195099977,0.00915333599245701,0.44732879762476835,0.01086903383713974,0.4499375087280403,0.009847537792322475,0.4502011419218211,0.010782366799224858,0.4511352070324605,0.009457363314856464,0.4532484615033725,0.009220100685591181,0.45743354717717427,0.011494733762283408
