Coverage,Quantile fg. ratio (Mean Risk),Quantile fg. ratio (Std Dev),Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev),GMM_spatial (Mean Risk),GMM_spatial (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),Mean (Mean Risk),Mean (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),GMM_pixel (Mean Risk),GMM_pixel (Std Dev),GMM (Mean Risk),GMM (Std Dev),Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev),Threshold 0.7 (Mean Risk),Threshold 0.7 (Std Dev)
0.0821917808219178,0.075222705245018,0.10893100553046896,0.075222705245018,0.10893100553046896,0.11441915130615235,0.058234481674109,0.06918926441669464,0.10726784447680562,0.07547441041469574,0.10529874502837924,0.1346123317121218,0.12329100333014666,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.07578098225593567,0.05169623743274849,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.08866921091079712,0.0836351483709076,0.07453001737594604,0.10450785101258014,0.0949261463880539,0.05297990013957153
0.08904109589041095,0.075222705245018,0.10893100553046896,0.075222705245018,0.10893100553046896,0.11441915130615235,0.058234481674109,0.06918926441669464,0.10726784447680562,0.07547441041469574,0.10529874502837924,0.1346123317121218,0.12329100333014666,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.07578098225593567,0.05169623743274849,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.08866921091079712,0.0836351483709076,0.07453001737594604,0.10450785101258014,0.0949261463880539,0.05297990013957153
0.0958904109589041,0.075222705245018,0.10893100553046896,0.075222705245018,0.10893100553046896,0.11441915130615235,0.058234481674109,0.06918926441669464,0.10726784447680562,0.07547441041469574,0.10529874502837924,0.1346123317121218,0.12329100333014666,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.07578098225593567,0.05169623743274849,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.08866921091079712,0.0836351483709076,0.07453001737594604,0.10450785101258014,0.0949261463880539,0.05297990013957153
0.10273972602739725,0.075222705245018,0.10893100553046896,0.075222705245018,0.10893100553046896,0.11441915130615235,0.058234481674109,0.06918926441669464,0.10726784447680562,0.07547441041469574,0.10529874502837924,0.1346123317121218,0.12329100333014666,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.07578098225593567,0.05169623743274849,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.08866921091079712,0.0836351483709076,0.07453001737594604,0.10450785101258014,0.0949261463880539,0.05297990013957153
0.1095890410958904,0.075222705245018,0.10893100553046896,0.075222705245018,0.10893100553046896,0.11441915130615235,0.058234481674109,0.06918926441669464,0.10726784447680562,0.07547441041469574,0.10529874502837924,0.1346123317121218,0.12329100333014666,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.07578098225593567,0.05169623743274849,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.08866921091079712,0.0836351483709076,0.07453001737594604,0.10450785101258014,0.0949261463880539,0.05297990013957153
0.11643835616438356,0.075222705245018,0.10893100553046896,0.075222705245018,0.10893100553046896,0.11441915130615235,0.058234481674109,0.06918926441669464,0.10726784447680562,0.07547441041469574,0.10529874502837924,0.1346123317121218,0.12329100333014666,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.07578098225593567,0.05169623743274849,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.08866921091079712,0.0836351483709076,0.07453001737594604,0.10450785101258014,0.0949261463880539,0.05297990013957153
0.1232876712328767,0.075222705245018,0.10893100553046896,0.075222705245018,0.10893100553046896,0.11441915130615235,0.058234481674109,0.06918926441669464,0.10726784447680562,0.07547441041469574,0.10529874502837924,0.1346123317121218,0.12329100333014666,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.07578098225593567,0.05169623743274849,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.08866921091079712,0.0836351483709076,0.07453001737594604,0.10450785101258014,0.0949261463880539,0.05297990013957153
0.13013698630136986,0.075222705245018,0.10893100553046896,0.075222705245018,0.10893100553046896,0.11441915130615235,0.058234481674109,0.06918926441669464,0.10726784447680562,0.07547441041469574,0.10529874502837924,0.1346123317121218,0.12329100333014666,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.07578098225593567,0.05169623743274849,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.08866921091079712,0.0836351483709076,0.07453001737594604,0.10450785101258014,0.0949261463880539,0.05297990013957153
0.136986301369863,0.075222705245018,0.10893100553046896,0.075222705245018,0.10893100553046896,0.11441915130615235,0.058234481674109,0.06918926441669464,0.10726784447680562,0.07547441041469574,0.10529874502837924,0.1346123317121218,0.12329100333014666,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.07578098225593567,0.05169623743274849,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.08866921091079712,0.0836351483709076,0.07453001737594604,0.10450785101258014,0.0949261463880539,0.05297990013957153
0.14383561643835616,0.075222705245018,0.10893100553046896,0.075222705245018,0.10893100553046896,0.11441915130615235,0.058234481674109,0.06918926441669464,0.10726784447680562,0.07547441041469574,0.10529874502837924,0.1346123317121218,0.12329100333014666,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.07578098225593567,0.05169623743274849,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.08866921091079712,0.0836351483709076,0.07453001737594604,0.10450785101258014,0.0949261463880539,0.05297990013957153
0.1506849315068493,0.075222705245018,0.10893100553046896,0.075222705245018,0.10893100553046896,0.11441915130615235,0.058234481674109,0.06918926441669464,0.10726784447680562,0.07547441041469574,0.10529874502837924,0.1346123317121218,0.12329100333014666,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.07578098225593567,0.05169623743274849,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.08866921091079712,0.0836351483709076,0.07453001737594604,0.10450785101258014,0.0949261463880539,0.05297990013957153
0.15753424657534246,0.075222705245018,0.10893100553046896,0.075222705245018,0.10893100553046896,0.11441915130615235,0.058234481674109,0.06918926441669464,0.10726784447680562,0.07547441041469574,0.10529874502837924,0.1346123317121218,0.12329100333014666,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.07578098225593567,0.05169623743274849,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.08866921091079712,0.0836351483709076,0.07453001737594604,0.10450785101258014,0.0949261463880539,0.05297990013957153
0.1643835616438356,0.075222705245018,0.10893100553046896,0.075222705245018,0.10893100553046896,0.11441915130615235,0.058234481674109,0.06918926441669464,0.10726784447680562,0.07547441041469574,0.10529874502837924,0.1346123317121218,0.12329100333014666,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.07578098225593567,0.05169623743274849,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.08866921091079712,0.0836351483709076,0.07453001737594604,0.10450785101258014,0.0949261463880539,0.05297990013957153
0.17123287671232876,0.075222705245018,0.10893100553046896,0.075222705245018,0.10893100553046896,0.11441915130615235,0.058234481674109,0.06918926441669464,0.10726784447680562,0.07547441041469574,0.10529874502837924,0.1346123317121218,0.12329100333014666,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.07578098225593567,0.05169623743274849,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.08866921091079712,0.0836351483709076,0.07453001737594604,0.10450785101258014,0.0949261463880539,0.05297990013957153
0.1780821917808219,0.075222705245018,0.10893100553046896,0.075222705245018,0.10893100553046896,0.11441915130615235,0.058234481674109,0.06918926441669464,0.10726784447680562,0.07547441041469574,0.10529874502837924,0.1346123317121218,0.12329100333014666,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.07578098225593567,0.05169623743274849,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.08866921091079712,0.0836351483709076,0.07453001737594604,0.10450785101258014,0.0949261463880539,0.05297990013957153
0.18493150684931506,0.075222705245018,0.10893100553046896,0.075222705245018,0.10893100553046896,0.11441915130615235,0.058234481674109,0.06918926441669464,0.10726784447680562,0.07547441041469574,0.10529874502837924,0.1346123317121218,0.12329100333014666,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.07578098225593567,0.05169623743274849,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.08866921091079712,0.0836351483709076,0.07453001737594604,0.10450785101258014,0.0949261463880539,0.05297990013957153
0.1917808219178082,0.075222705245018,0.10893100553046896,0.075222705245018,0.10893100553046896,0.11441915130615235,0.058234481674109,0.06918926441669464,0.10726784447680562,0.07547441041469574,0.10529874502837924,0.1346123317121218,0.12329100333014666,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.07578098225593567,0.05169623743274849,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.08866921091079712,0.0836351483709076,0.07453001737594604,0.10450785101258014,0.0949261463880539,0.05297990013957153
0.19863013698630136,0.075222705245018,0.10893100553046896,0.075222705245018,0.10893100553046896,0.11441915130615235,0.058234481674109,0.06918926441669464,0.10726784447680562,0.07547441041469574,0.10529874502837924,0.1346123317121218,0.12329100333014666,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.07578098225593567,0.05169623743274849,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.08866921091079712,0.0836351483709076,0.07453001737594604,0.10450785101258014,0.0949261463880539,0.05297990013957153
0.2054794520547945,0.075222705245018,0.10893100553046896,0.075222705245018,0.10893100553046896,0.11441915130615235,0.058234481674109,0.06918926441669464,0.10726784447680562,0.07547441041469574,0.10529874502837924,0.1346123317121218,0.12329100333014666,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.07578098225593567,0.05169623743274849,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.08866921091079712,0.0836351483709076,0.07453001737594604,0.10450785101258014,0.0949261463880539,0.05297990013957153
0.21232876712328766,0.075222705245018,0.10893100553046896,0.075222705245018,0.10893100553046896,0.11441915130615235,0.058234481674109,0.06918926441669464,0.10726784447680562,0.07547441041469574,0.10529874502837924,0.1346123317121218,0.12329100333014666,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.07578098225593567,0.05169623743274849,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.08866921091079712,0.0836351483709076,0.07453001737594604,0.10450785101258014,0.0949261463880539,0.05297990013957153
0.2191780821917808,0.075222705245018,0.10893100553046896,0.075222705245018,0.10893100553046896,0.11441915130615235,0.058234481674109,0.06918926441669464,0.10726784447680562,0.07547441041469574,0.10529874502837924,0.1346123317121218,0.12329100333014666,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.07578098225593567,0.05169623743274849,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.08866921091079712,0.0836351483709076,0.07453001737594604,0.10450785101258014,0.0949261463880539,0.05297990013957153
0.22602739726027396,0.075222705245018,0.10893100553046896,0.075222705245018,0.10893100553046896,0.11441915130615235,0.058234481674109,0.06918926441669464,0.10726784447680562,0.07547441041469574,0.10529874502837924,0.1346123317121218,0.12329100333014666,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.07578098225593567,0.05169623743274849,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.08866921091079712,0.0836351483709076,0.07453001737594604,0.10450785101258014,0.0949261463880539,0.05297990013957153
0.2328767123287671,0.075222705245018,0.10893100553046896,0.075222705245018,0.10893100553046896,0.11441915130615235,0.058234481674109,0.06918926441669464,0.10726784447680562,0.07547441041469574,0.10529874502837924,0.1346123317121218,0.12329100333014666,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.07578098225593567,0.05169623743274849,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.08866921091079712,0.0836351483709076,0.07453001737594604,0.10450785101258014,0.0949261463880539,0.05297990013957153
0.23972602739726026,0.075222705245018,0.10893100553046896,0.075222705245018,0.10893100553046896,0.11441915130615235,0.058234481674109,0.06918926441669464,0.10726784447680562,0.07547441041469574,0.10529874502837924,0.1346123317121218,0.12329100333014666,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.07578098225593567,0.05169623743274849,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.08866921091079712,0.0836351483709076,0.07453001737594604,0.10450785101258014,0.0949261463880539,0.05297990013957153
0.2465753424657534,0.075222705245018,0.10893100553046896,0.075222705245018,0.10893100553046896,0.11441915130615235,0.058234481674109,0.06918926441669464,0.10726784447680562,0.07547441041469574,0.10529874502837924,0.1346123317121218,0.12329100333014666,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.07578098225593567,0.05169623743274849,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.08866921091079712,0.0836351483709076,0.07453001737594604,0.10450785101258014,0.0949261463880539,0.05297990013957153
0.2534246575342466,0.075222705245018,0.10893100553046896,0.075222705245018,0.10893100553046896,0.11441915130615235,0.058234481674109,0.06918926441669464,0.10726784447680562,0.07547441041469574,0.10529874502837924,0.1346123317121218,0.12329100333014666,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.07578098225593567,0.05169623743274849,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.08866921091079712,0.0836351483709076,0.07453001737594604,0.10450785101258014,0.0949261463880539,0.05297990013957153
0.2602739726027397,0.075222705245018,0.10893100553046896,0.075222705245018,0.10893100553046896,0.11441915130615235,0.058234481674109,0.06918926441669464,0.10726784447680562,0.07547441041469574,0.10529874502837924,0.1346123317121218,0.12329100333014666,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.07578098225593567,0.05169623743274849,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.08866921091079712,0.0836351483709076,0.07453001737594604,0.10450785101258014,0.0949261463880539,0.05297990013957153
0.2671232876712329,0.075222705245018,0.10893100553046896,0.075222705245018,0.10893100553046896,0.11441915130615235,0.058234481674109,0.06918926441669464,0.10726784447680562,0.07547441041469574,0.10529874502837924,0.1346123317121218,0.12329100333014666,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.07578098225593567,0.05169623743274849,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.08866921091079712,0.0836351483709076,0.07453001737594604,0.10450785101258014,0.0949261463880539,0.05297990013957153
0.273972602739726,0.075222705245018,0.10893100553046896,0.075222705245018,0.10893100553046896,0.11441915130615235,0.058234481674109,0.06918926441669464,0.10726784447680562,0.07547441041469574,0.10529874502837924,0.1346123317121218,0.12329100333014666,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.07578098225593567,0.05169623743274849,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.08866921091079712,0.0836351483709076,0.07453001737594604,0.10450785101258014,0.0949261463880539,0.05297990013957153
0.2808219178082192,0.075222705245018,0.10893100553046896,0.075222705245018,0.10893100553046896,0.11441915130615235,0.058234481674109,0.06918926441669464,0.10726784447680562,0.07547441041469574,0.10529874502837924,0.1346123317121218,0.12329100333014666,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.07578098225593567,0.05169623743274849,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.08866921091079712,0.0836351483709076,0.07453001737594604,0.10450785101258014,0.0949261463880539,0.05297990013957153
0.2876712328767123,0.075222705245018,0.10893100553046896,0.075222705245018,0.10893100553046896,0.11441915130615235,0.058234481674109,0.06918926441669464,0.10726784447680562,0.07547441041469574,0.10529874502837924,0.1346123317121218,0.12329100333014666,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.07578098225593567,0.05169623743274849,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.08866921091079712,0.0836351483709076,0.07453001737594604,0.10450785101258014,0.0949261463880539,0.05297990013957153
0.2945205479452055,0.075222705245018,0.10893100553046896,0.075222705245018,0.10893100553046896,0.11441915130615235,0.058234481674109,0.06918926441669464,0.10726784447680562,0.07547441041469574,0.10529874502837924,0.1346123317121218,0.12329100333014666,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.07578098225593567,0.05169623743274849,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.08866921091079712,0.0836351483709076,0.07453001737594604,0.10450785101258014,0.0949261463880539,0.05297990013957153
0.3013698630136986,0.075222705245018,0.10893100553046896,0.075222705245018,0.10893100553046896,0.11441915130615235,0.058234481674109,0.06918926441669464,0.10726784447680562,0.07547441041469574,0.10529874502837924,0.1346123317121218,0.12329100333014666,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.07578098225593567,0.05169623743274849,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.11441915130615235,0.058234481674109,0.08866921091079712,0.0836351483709076,0.07453001737594604,0.10450785101258014,0.0949261463880539,0.05297990013957153
