uq_map_name,BCA,ICA,AVG,ATA 0.3,ATA 0.5,ATA 0.7,AQA 0.60,AQA 0.75,AQA 0.90,QFR,PLM 10,PLM 20,PLM 50,GMM-All,GMM-Int,GMM-Spa,is_ood
Micrasterias_rotata_050,0.7106906175613403,0.7106906175613403,0.7106906175613403,0.7106906175613403,0.7106906175613403,0.7106906175613403,0.7106906175613403,0.7106906175613403,0.7106906175613403,0.7106906175613403,0.7106906175613403,0.7106906175613403,0.7106906175613403,0.7106906175613403,0.7106906175613403,0.7106906175613403,1
Micrasterias_rotata_027,0.6233167052268982,0.6233167052268982,0.6233167052268982,0.6233167052268982,0.6233167052268982,0.6233167052268982,0.6233167052268982,0.6233167052268982,0.6233167052268982,0.6233167052268982,0.6233167052268982,0.6233167052268982,0.6233167052268982,0.6233167052268982,0.6233167052268982,0.6233167052268982,1
Micrasterias_rotata_026,0.5793399214744568,0.5793399214744568,0.5793399214744568,0.5793399214744568,0.5793399214744568,0.5793399214744568,0.5793399214744568,0.5793399214744568,0.5793399214744568,0.5793399214744568,0.5793399214744568,0.5793399214744568,0.5793399214744568,0.5793399214744568,0.5793399214744568,0.5793399214744568,1
Micrasterias_rotata_069,0.7937155961990356,0.7937155961990356,0.7937155961990356,0.7937155961990356,0.7937155961990356,0.7937155961990356,0.7937155961990356,0.7937155961990356,0.7937155961990356,0.7937155961990356,0.7937155961990356,0.7937155961990356,0.7937155961990356,0.7937155961990356,0.7937155961990356,0.7937155961990356,1
Pleurotaenium_ehrenbergii_046,0.974327564239502,0.974327564239502,0.974327564239502,0.974327564239502,0.974327564239502,0.974327564239502,0.974327564239502,0.974327564239502,0.974327564239502,0.974327564239502,0.974327564239502,0.974327564239502,0.974327564239502,0.974327564239502,0.974327564239502,0.974327564239502,1
Colsterium_ehrenbergii_035,0.9365638494491577,0.9365638494491577,0.9365638494491577,0.9365638494491577,0.9365638494491577,0.9365638494491577,0.9365638494491577,0.9365638494491577,0.9365638494491577,0.9365638494491577,0.9365638494491577,0.9365638494491577,0.9365638494491577,0.9365638494491577,0.9365638494491577,0.9365638494491577,1
Lepocinclis_spirogyroides_098,0.8424140810966492,0.8424140810966492,0.8424140810966492,0.8424140810966492,0.8424140810966492,0.8424140810966492,0.8424140810966492,0.8424140810966492,0.8424140810966492,0.8424140810966492,0.8424140810966492,0.8424140810966492,0.8424140810966492,0.8424140810966492,0.8424140810966492,0.8424140810966492,1
Paramecium_bursaria_015,0.6916506886482239,0.6916506886482239,0.6916506886482239,0.6916506886482239,0.6916506886482239,0.6916506886482239,0.6916506886482239,0.6916506886482239,0.6916506886482239,0.6916506886482239,0.6916506886482239,0.6916506886482239,0.6916506886482239,0.6916506886482239,0.6916506886482239,0.6916506886482239,1
Micrasterias_rotata_023,0.8019238114356995,0.8019238114356995,0.8019238114356995,0.8019238114356995,0.8019238114356995,0.8019238114356995,0.8019238114356995,0.8019238114356995,0.8019238114356995,0.8019238114356995,0.8019238114356995,0.8019238114356995,0.8019238114356995,0.8019238114356995,0.8019238114356995,0.8019238114356995,1
Peridinium_spec_029,0.09518316388130188,0.09518316388130188,0.09518316388130188,0.09518316388130188,0.09518316388130188,0.09518316388130188,0.09518316388130188,0.09518316388130188,0.09518316388130188,0.09518316388130188,0.09518316388130188,0.09518316388130188,0.09518316388130188,0.09518316388130188,0.09518316388130188,0.09518316388130188,1
Cylindrocystis_brebissonii_023,0.7603446841239929,0.7603446841239929,0.7603446841239929,0.7603446841239929,0.7603446841239929,0.7603446841239929,0.7603446841239929,0.7603446841239929,0.7603446841239929,0.7603446841239929,0.7603446841239929,0.7603446841239929,0.7603446841239929,0.7603446841239929,0.7603446841239929,0.7603446841239929,1
Lepocinclis_spirogyroides_035,0.859092652797699,0.859092652797699,0.859092652797699,0.859092652797699,0.859092652797699,0.859092652797699,0.859092652797699,0.859092652797699,0.859092652797699,0.859092652797699,0.859092652797699,0.859092652797699,0.859092652797699,0.859092652797699,0.859092652797699,0.859092652797699,1
Micrasterias_rotata_021,0.8646637201309204,0.8646637201309204,0.8646637201309204,0.8646637201309204,0.8646637201309204,0.8646637201309204,0.8646637201309204,0.8646637201309204,0.8646637201309204,0.8646637201309204,0.8646637201309204,0.8646637201309204,0.8646637201309204,0.8646637201309204,0.8646637201309204,0.8646637201309204,1
Pyrocystis_lunula_051,0.7497180700302124,0.7497180700302124,0.7497180700302124,0.7497180700302124,0.7497180700302124,0.7497180700302124,0.7497180700302124,0.7497180700302124,0.7497180700302124,0.7497180700302124,0.7497180700302124,0.7497180700302124,0.7497180700302124,0.7497180700302124,0.7497180700302124,0.7497180700302124,1
